"","ROI"
"9862",NA
"9863",NA
"9864",14278.9802418773
"9865",27300.4529990813
"9866",102456.992119467
"9867",NA
"9868",NA
"9869",NA
"9870",NA
"9871",29778.8891910026
"9872",64588.8919684554
"9873",9026.5291020888
"9874",41411.8925626734
"9875",15476.0040567166
"9876",74891.5309287142
"9877",34792.1443383819
"9878",25796.7428070192
"9879",25981.078934436
"9880",17103.8740086298
"9881",NA
"9882",24949.449512773
"9883",54338.2631437473
"9884",7855.7988154446
"9885",15525.3050935525
"9886",25434.8576645962
"9887",41005.3465768267
"9888",NA
"9889",NA
"9890",12388.8980924412
"9891",29781.309331024
"9892",46585.9810893471
"9893",NA
"9894",15605.7788400231
"9895",21499.609396114
"9896",37570.9708601397
"9897",34751.1449405372
"9898",NA
"9899",18103.1702839386
"9900",NA
"9901",42110.1813593433
"9902",NA
"9903",NA
"9904",6245.33367471381
"9905",14363.2020438523
"9906",NA
"9907",29743.4336941215
"9908",33983.4272427599
"9909",NA
"9910",27432.0051224754
"9911",17369.336222825
"9912",22015.9100260659
"9913",34662.7984673909
"9914",NA
"9915",NA
"9916",NA
"9917",24311.0992637045
"9918",30365.2067666096
"9919",39120.6101821612
"9920",NA
"9921",35564.0669534266
"9922",15366.9938295907
"9923",21518.3382837835
"9924",30926.1660277637
"9925",14192.1931800922
"9926",15451.3459093074
"9927",38070.1442035577
"9928",NA
"9929",18333.368011891
"9930",39230.6868729085
"9931",27078.8627359112
"9932",36745.2467832269
"9933",NA
"9934",NA
"9935",42819.6661227505
"9936",26171.5990893304
"9937",25646.3622471181
"9938",42954.9286921702
"9939",NA
"9940",NA
"9941",38402.9216994033
"9942",53776.3556279389
"9943",43063.7607548639
"9944",35619.9304380658
"9945",NA
"9946",35451.7898710994
"9947",24460.151236217
"9948",NA
"9949",15509.9391866099
"9950",36961.5027325837
"9951",NA
"9952",24383.9352905322
"9953",9889.05967040887
"9954",28345.1447628958
"9955",17332.0235214231
"9956",38595.6987897712
"9957",52261.9469922195
"9958",NA
"9959",27491.6687215786
"9960",31561.0608372395
"9961",37900.4272454286
"9962",12895.6613475704
"9963",NA
"9964",NA
"9965",22653.0493606357
"9966",32943.9399727159
"9967",31636.8855862042
"9968",41793.2309504182
"9969",31949.2953669333
"9970",31045.3404812104
"9971",10983.8192406442
"9972",37401.6940856327
"9973",NA
"9974",18826.8904867579
"9975",62091.8626786673
"9976",NA
"9977",17939.1054958539
"9978",17168.4594589004
"9979",36524.5211015237
"9980",NA
"9981",NA
"9982",NA
"9983",24933.0036276077
"9984",18707.2544718162
"9985",34084.7891737484
"9986",21786.315049258
"9987",23248.1354450347
"9988",23961.0334945094
"9989",24729.1920183055
"9990",37766.1343461602
"9991",21635.7801518163
"9992",24025.0353045297
"9993",21854.9949708167
"9994",NA
"9995",36333.3635967516
"9996",NA
"9997",31991.1119993603
"9998",19578.4834454548
"9999",31218.9933324781
"10000",32840.8204327355
"10001",36469.8296718697
"10002",NA
"10003",10145.4642435486
"10004",39072.0103869708
"10005",29928.1160933636
"10006",41499.8270426554
"10007",15916.691188015
"10008",19939.6699987867
"10009",18221.2868485165
"10010",18465.9593232818
"10011",31627.0941678996
"10012",25439.3724300843
"10013",19450.5101443694
"10014",29529.6742414616
"10015",NA
"10016",6573.56740008135
"10017",25332.9825714141
"10018",16390.1225764798
"10019",13816.2431220796
"10020",39191.3800841085
"10021",NA
"10022",NA
"10023",17451.6509936295
"10024",30477.0832099246
"10025",22193.8330834727
"10026",24765.6654551999
"10027",21056.1813451154
"10028",NA
"10029",29431.5722816966
"10030",NA
"10031",NA
"10032",38442.4857193273
"10033",NA
"10034",44142.2883284622
"10035",NA
"10036",16116.4931088961
"10037",32515.0279423686
"10038",16574.4753169217
"10039",32246.5266649499
"10040",31543.2013164871
"10041",NA
"10042",12295.1568770921
"10043",69981.4410652154
"10044",25880.1953809499
"10045",NA
"10046",33919.1853427569
"10047",49886.1973970544
"10048",18578.6641544637
"10049",36186.8938938715
"10050",NA
"10051",NA
"10052",19772.2502603439
"10053",20475.3587364901
"10054",17825.5489973411
"10055",8690.67693650574
"10056",NA
"10057",40851.5580313149
"10058",NA
"10059",18702.9013236192
"10060",19811.2220063712
"10061",35360.0429962154
"10062",NA
"10063",NA
"10064",NA
"10065",182992.037763792
"10066",10735.0986635014
"10067",29123.7425361776
"10068",45467.4153127385
"10069",23632.7268855833
"10070",19580.3288055242
"10071",22268.8143132324
"10072",NA
"10073",27381.0694084918
"10074",NA
"10075",13328.7761568048
"10076",35009.1389265041
"10077",14299.6624369618
"10078",35903.6008070238
"10079",15203.4948035727
"10080",20481.611852444
"10081",9010.39760707564
"10082",NA
"10083",21006.9725146236
"10084",NA
"10085",66702.8463740749
"10086",NA
"10087",21412.6658964124
"10088",10204.2025106676
"10089",23326.6584157971
"10090",25326.95568774
"10091",54169.7371540775
"10092",13900.2279333675
"10093",17606.8464411508
"10094",7650.56850783261
"10095",42525.7028253278
"10096",21290.851750554
"10097",NA
"10098",18269.3982577099
"10099",23009.1546655093
"10100",NA
"10101",13888.5383381207
"10102",NA
"10103",35682.7095751559
"10104",52336.9113125521
"10105",31480.1184354883
"10106",NA
"10107",39902.1277847988
"10108",NA
"10109",40133.0588764961
"10110",22567.5550539196
"10111",23754.9049467205
"10112",29810.8295995033
"10113",22345.4668500053
"10114",26678.3364693212
"10115",31367.6473498679
"10116",40108.0714894915
"10117",18420.9020013113
"10118",18454.0635895666
"10119",32298.6418516738
"10120",NA
"10121",18786.1834404824
"10122",31193.3061059147
"10123",10916.1325141664
"10124",7743.67593480197
"10125",NA
"10126",NA
"10127",38023.7134600195
"10128",23076.756543176
"10129",NA
"10130",18552.3962194181
"10131",NA
"10132",26387.902007591
"10133",12706.8485918395
"10134",NA
"10135",NA
"10136",9280.35709445968
"10137",7298.68156125865
"10138",26823.0026420437
"10139",16393.5113948374
"10140",24442.4948820313
"10141",29553.902548587
"10142",15888.4967624416
"10143",28788.309489994
"10144",14492.0159326616
"10145",NA
"10146",16380.5470559266
"10147",14083.2425595165
"10148",28386.3155832773
"10149",24192.6764683889
"10150",13990.2035137192
"10151",28401.9188029409
"10152",42842.109353723
"10153",27458.1137470525
"10154",44447.3137786959
"10155",NA
"10156",29626.2251236594
"10157",38126.5850741819
"10158",NA
"10159",12183.6617946218
"10160",6786.65626734756
"10161",64984.9878856009
"10162",NA
"10163",NA
"10164",36134.1156820622
"10165",17191.060916046
"10166",NA
"10167",47835.515757359
"10168",NA
"10169",23541.5793598957
"10170",23875.8420300427
"10171",28638.0576370157
"10172",NA
"10173",49265.5024021722
"10174",NA
"10175",20057.6057452578
"10176",60464.0819824354
"10177",30885.1330227668
"10178",15455.3498559505
"10179",28070.9622170787
"10180",17925.5581232111
"10181",32053.3696507104
"10182",NA
"10183",29560.9753668729
"10184",NA
"10185",NA
"10186",23028.0461973749
"10187",NA
"10188",24950.552916954
"10189",14050.5751850592
"10190",43349.8989428817
"10191",70280.8014664633
"10192",15850.3776721199
"10193",NA
"10194",43916.2286703482
"10195",NA
"10196",NA
"10197",NA
"10198",NA
"10199",35873.7052433368
"10200",NA
"10201",NA
"10202",NA
"10203",21479.9722240226
"10204",9261.63911484169
"10205",32393.6745923326
"10206",30089.0086296245
"10207",NA
"10208",19394.7380711358
"10209",24046.8124159397
"10210",12439.2023447069
"10211",7594.41117807294
"10212",13086.2862610025
"10213",23496.011540273
"10214",10528.1634001299
"10215",16355.5115442969
"10216",35666.5411204682
"10217",NA
"10218",NA
"10219",19147.0633612893
"10220",NA
"10221",NA
"10222",28629.0351345749
"10223",68774.0028574523
"10224",12509.0449045539
"10225",32119.5870265153
"10226",19845.1455142704
"10227",NA
"10228",19345.1641299987
"10229",NA
"10230",33755.9091318063
"10231",44451.5537478694
"10232",35290.4336266912
"10233",NA
"10234",13257.913132168
"10235",NA
"10236",13128.8649046212
"10237",25423.1301029578
"10238",15062.0566212381
"10239",6776.47254105367
"10240",15634.2157413862
"10241",50026.9411853178
"10242",21486.2099349023
"10243",11830.6828327001
"10244",13881.4099559665
"10245",16978.4143319156
"10246",101440.366947685
"10247",NA
"10248",25035.9667003248
"10249",19520.6645334144
"10250",67692.8980643709
"10251",29743.2918614621
"10252",27223.1382129023
"10253",27270.247908572
"10254",18534.8494967993
"10255",15027.1316271499
"10256",9809.53794706323
"10257",NA
"10258",NA
"10259",15796.8558312572
"10260",31411.6700010698
"10261",NA
"10262",55360.3506183359
"10263",32402.4925672001
"10264",NA
"10265",33411.5828945366
"10266",29213.521297514
"10267",15307.390527118
"10268",24450.9195324769
"10269",35154.7922900029
"10270",NA
"10271",NA
"10272",30245.6688102236
"10273",24620.906656306
"10274",21492.9651474306
"10275",15215.0593006272
"10276",22766.501153905
"10277",20058.6351490497
"10278",16038.0919192876
"10279",27120.7538665673
"10280",52727.8492797928
"10281",20377.1637173074
"10282",17432.7806235626
"10283",41933.2697818819
"10284",17328.1003623115
"10285",39482.2066396275
"10286",34017.1231046308
"10287",10392.5755020386
"10288",25400.9923573248
"10289",14070.3745348151
"10290",38998.4096386927
"10291",NA
"10292",18276.1772450004
"10293",58669.625962998
"10294",31405.2378657487
"10295",44231.0087877063
"10296",NA
"10297",29365.9609907905
"10298",33864.7792698507
"10299",20013.2659407502
"10300",NA
"10301",25640.3598478225
"10302",33706.5576419694
"10303",26348.3295674063
"10304",NA
"10305",105010.428018504
"10306",15733.6249977154
"10307",9141.43041823577
"10308",31703.9928286115
"10309",47924.260755916
"10310",20376.3052224731
"10311",95929.009301647
"10312",30399.5546131223
"10313",24461.7194974179
"10314",20699.8304385416
"10315",54836.7529043654
"10316",36391.7597673193
"10317",14626.8930860051
"10318",9628.87174536291
"10319",20422.7504152329
"10320",12601.5646137002
"10321",24340.2420285532
"10322",49888.4479994861
"10323",NA
"10324",NA
"10325",NA
"10326",NA
"10327",NA
"10328",59590.4467072247
"10329",9326.33133032597
"10330",32917.6026609921
"10331",26250.2014398016
"10332",36595.4237902036
"10333",27681.7445855001
"10334",14768.1277486674
"10335",19758.7028800492
"10336",8531.62704407482
"10337",23863.2365759567
"10338",25287.5730662729
"10339",29331.8404830128
"10340",29135.0890126454
"10341",31026.6944503153
"10342",NA
"10343",51052.7822320762
"10344",57817.5981352226
"10345",NA
"10346",NA
"10347",35786.8173139539
"10348",18195.849832225
"10349",39682.4589941175
"10350",19259.0494369151
"10351",26587.676384843
"10352",56968.0060241086
"10353",50158.1432611245
"10354",34846.3386950952
"10355",24807.2553222895
"10356",20197.5556595111
"10357",15387.8766330129
"10358",32543.4672605156
"10359",NA
"10360",24335.0800530475
"10361",34244.2645027807
"10362",NA
"10363",16585.306546194
"10364",11311.1140697287
"10365",23085.834107775
"10366",15314.5750877718
"10367",20462.2592803358
"10368",24727.1590604638
"10369",NA
"10370",45725.6264641774
"10371",24324.0716679957
"10372",21987.7905935023
"10373",NA
"10374",NA
"10375",28768.6647964815
"10376",22619.9610797967
"10377",45395.7233535222
"10378",46836.7087758696
"10379",46176.3658565558
"10380",20459.186110628
"10381",21113.5302276341
"10382",NA
"10383",NA
"10384",40059.8262777138
"10385",NA
"10386",52141.9103515751
"10387",15692.8624633701
"10388",NA
"10389",10278.4508446879
"10390",63085.9633826483
"10391",32761.5216775996
"10392",35955.3417498137
"10393",42150.9645105108
"10394",NA
"10395",NA
"10396",26756.1735590549
"10397",9345.78163452005
"10398",13310.8386598217
"10399",5420.77705168981
"10400",NA
"10401",NA
"10402",19156.1588709122
"10403",6998.23805836677
"10404",NA
"10405",NA
"10406",41196.4453417125
"10407",8353.12929636275
"10408",31925.5383205209
"10409",14135.1155166285
"10410",23373.8648204989
"10411",20589.7676525049
"10412",22012.2793249895
"10413",18951.4800311449
"10414",25306.6288568882
"10415",21249.6109788542
"10416",27522.9732801553
"10417",84954.0358116224
"10418",NA
"10419",27068.4046844058
"10420",33711.0911490173
"10421",NA
"10422",9671.75227549388
"10423",57375.044042794
"10424",26441.827064362
"10425",18118.0980840091
"10426",27487.7730433238
"10427",36322.8785070953
"10428",35723.4214281023
"10429",NA
"10430",40089.203587791
"10431",NA
"10432",30494.0893321772
"10433",33441.1684337261
"10434",14150.5877155257
"10435",NA
"10436",19424.1690725978
"10437",22326.8428885215
"10438",25330.1850843349
"10439",24238.9597613923
"10440",23834.7904072202
"10441",9895.28340774445
"10442",27334.9060713721
"10443",NA
"10444",NA
"10445",31646.3362957864
"10446",20728.679123516
"10447",NA
"10448",39413.9125677232
"10449",30688.3301608289
"10450",19466.4905104672
"10451",NA
"10452",36990.5961232252
"10453",9210.0809409779
"10454",25805.8799921874
"10455",59477.7285531744
"10456",27896.7398095617
"10457",NA
"10458",9085.77444285816
"10459",51521.6636794646
"10460",38972.8057801396
"10461",113883.974839279
"10462",44515.8235729567
"10463",51586.8202825296
"10464",15905.3244180776
"10465",16872.9206916582
"10466",22431.5615012368
"10467",NA
"10468",13368.9509197917
"10469",36870.8807751114
"10470",NA
"10471",10255.9438249084
"10472",22040.7676568901
"10473",NA
"10474",17238.7549685959
"10475",22906.4855182083
"10476",NA
"10477",44122.7067408631
"10478",27382.776412707
"10479",34371.6566068287
"10480",18729.3019907109
"10481",17795.1548497826
"10482",13245.745006993
"10483",35669.4892909356
"10484",NA
"10485",10441.0851145663
"10486",17124.6534662017
"10487",37605.1793431725
"10488",21680.5020721456
"10489",15765.5059625424
"10490",28565.7815073963
"10491",34701.9344614709
"10492",26543.2223348464
"10493",NA
"10494",34349.0674625114
"10495",NA
"10496",28051.4267816299
"10497",20793.3069706806
"10498",11245.9184990604
"10499",43665.4748752611
"10500",NA
"10501",10968.8092757744
"10502",24929.6550816669
"10503",63262.5866480009
"10504",24112.9345550157
"10505",13907.2740976177
"10506",34947.7660633352
"10507",NA
"10508",17508.6855516089
"10509",32750.1012509659
"10510",NA
"10511",23814.992370448
"10512",19577.104276093
"10513",43418.7260429015
"10514",NA
"10515",27064.0567252228
"10516",27499.3929258329
"10517",NA
"10518",NA
"10519",23825.8202715478
"10520",23463.996453124
"10521",20966.8087455266
"10522",60363.0261641611
"10523",10678.5464695323
"10524",NA
"10525",54032.7929267936
"10526",26945.0848408065
"10527",32080.9940583481
"10528",38873.10029059
"10529",33969.4937991536
"10530",26116.1875923753
"10531",35028.7031887883
"10532",21116.2724815972
"10533",61526.5427084438
"10534",34100.070426556
"10535",30858.1899559496
"10536",29017.8294072585
"10537",NA
"10538",15204.4413234247
"10539",NA
"10540",55310.1280118922
"10541",86289.2937496782
"10542",NA
"10543",NA
"10544",21457.3715957758
"10545",NA
"10546",25206.3645612047
"10547",NA
"10548",NA
"10549",NA
"10550",37747.4831469216
"10551",NA
"10552",NA
"10553",NA
"10554",57625.2604068703
"10555",NA
"10556",4637.79920661933
"10557",NA
"10558",NA
"10559",14191.8351845978
"10560",NA
"10561",58594.9656190413
"10562",48142.5228061087
"10563",15547.344605968
"10564",27682.6928696525
"10565",92704.2138870989
"10566",19638.3209061574
"10567",NA
"10568",77524.4828898068
"10569",27256.755148996
"10570",152362.161313273
"10571",NA
"10572",NA
"10573",NA
"10574",NA
"10575",NA
"10576",27819.6789089399
"10577",NA
