"","X","sale_price","size","Address","Cities","Postal.Code","State","lon","lat","Full.Address","sqft","bath","bed","psf","Predicted.Occupancy.per.yr","ROI"
"6500",6500,860000,"4bd3ba2,184 sqft","930 Southside Pl","Nashville",37203,"TN",-86.7810083,36.1462854,"930 southside pl, nashville, tn 37203, usa",2184,3,4,393.77,183.4283545,0.0460593908734557
"6501",6501,509000,"2bd3ba1,588 sqft","788 Cottage Park Dr","Nashville",37207,"TN",-86.7674628,36.2225255,"788 cottage park dr, nashville, tn 37207, usa",1588,3,2,320.53,189.8326801,NA
"6502",6502,679900,"3bd4ba1,952 sqft","1028 W Eastland Ave","Nashville",37206,"TN",-86.7505219,36.1837446,"1028 w eastland ave, nashville, tn 37206, usa",1952,4,3,348.31,168.002775,0.0305025054957763
"6503",6503,875000,"4bd3ba4,517 sqft (on 5.54 acres)","6495 Lickton Pike","Goodlettsville",37072,"TN",-86.73233,36.346823,"6495 lickton pike, goodlettsville, tn 37072, usa",4517,3,4,193.71,163.2603054,NA
"6504",6504,1300000,"3bd2ba1,965 sqft (on 1.31 acres)","1 Jones Cir","Old hickory",37138,"TN",-86.64503,36.2674691,"1 jones cir, old hickory, tn 37138, usa",1965,2,3,661.58,177.6815251,0.00656054862009792
"6505",6505,550000,"3bd2ba1,600 sqft (on 0.80 acres)","4321 Brush Hill Rd","Nashville",37216,"TN",-86.7154325,36.2340069,"4321 brush hill rd, nashville, tn 37216, usa",1600,2,3,343.75,189.22107,0.0406767960850224
"6506",6506,449900,"3bd2ba1,733 sqft (on 0.36 acres)","119 Donald St","Nashville",37207,"TN",-86.7624363,36.2106164,"119 donald st, nashville, tn 37207, usa",1733,2,3,259.61,222.7446163,0.0481337278949149
"6507",6507,1137800,"6bd6ba3,612 sqft","1713 Straightway Ave","Nashville",37206,"TN",-86.7341065,36.1929067,"1713 straightway ave, nashville, tn 37206, usa",3612,6,6,315.01,167.5172905,0.0324878576298116
"6508",6508,499999,"3bd2ba1,497 sqft (on 0.33 acres)","2703 Shadow Ln","Nashville",37216,"TN",-86.7015156,36.2036084,"2703 shadow ln, nashville, tn 37216, usa",1497,2,3,334,201.9325619,0.0422892504249963
"6509",6509,350000,"3bd2ba1,425 sqft (on 0.28 acres)","8316 Luree Ln","Hermitage",37076,"TN",-86.6149058,36.202016,"8316 luree ln, hermitage, tn 37076, usa",1425,2,3,245.61,173.6861776,0.0471185787436617
"6510",6510,449800,"2bd2ba1,690 sqft","311 Autumn Chase Dr","Nashville",37214,"TN",-86.672504,36.1918838,"311 autumn chase dr, nashville, tn 37214, usa",1690,2,2,266.15,197.3892821,0.031523188302735
"6511",6511,695000,"3bd3ba2,100 sqft","2409 Alameda St","Nashville",37208,"TN",-86.8131669,36.1663449,"2409 alameda st, nashville, tn 37208, usa",2100,3,3,330.95,190.5253557,0.0203144298216413
"6512",6512,1800000,"5bd3ba2,983 sqft (on 1.64 acres)","6030 Bresslyn Rd","Nashville",37205,"TN",-86.878464,36.1142572,"6030 bresslyn rd, nashville, tn 37205, usa",2983,3,5,603.42,196.1588771,NA
"6513",6513,550000,"4bd3ba1,751 sqft (on 0.36 acres)","3013 Mavert Dr","Nashville",37211,"TN",-86.7272753,36.1054439,"3013 mavert dr, nashville, tn 37211, usa",1751,3,4,314.11,170.5486373,0.0511867403712391
"6514",6514,899000,"3bd3ba2,484 sqft (on 1.10 acres)","4529 Shys Hill Rd","Nashville",37215,"TN",-86.8106775,36.0911429,"4529 shys hill rd, nashville, tn 37215, usa",2484,3,3,361.92,164.5927515,NA
"6515",6515,325000,"2bd2ba1,152 sqft","951 Todd Preis Dr","Nashville",37221,"TN",-86.9509969,36.0743216,"951 todd preis dr, nashville, tn 37221, usa",1152,2,2,282.12,159.239069,NA
"6516",6516,225000,"2bd1ba992 sqft","5755 Brentwood Trce","Brentwood",37027,"TN",-86.775415,36.039449,"5755 brentwood trace, brentwood, tn 37027, usa",992,1,2,226.81,212.3771237,0.0447302929657227
"6517",6517,475000,"3bd3ba2,017 sqft (on 0.25 acres)","5012 Sunshine Dr","Antioch",37013,"TN",-86.5869704,36.0307286,"5012 sunshine dr, antioch, tn 37013, usa",2017,3,3,235.5,168.1703888,NA
"6518",6518,650000,"3bd3ba2,768 sqft","216 Summit Oaks Pl","Nashville",37221,"TN",-86.9228113,36.0809445,"216 summit oaks pl, nashville, tn 37221, usa",2768,3,3,234.83,156.7401486,NA
"6519",6519,324900,"3bd2ba1,343 sqft","2109 Freeman Ln","Madison",37115,"TN",-86.6660272,36.2438644,"2109 freeman ln, madison, tn 37115, usa",1343,2,3,241.92,181.4231737,0.0293158406284322
"6520",6520,550000,"3bd3ba2,711 sqft","1218 Chickadee Cir","Hermitage",37076,"TN",-86.576375,36.161541,"1218 chickadee cir, hermitage, tn 37076, usa",2711,3,3,202.88,139.9908838,NA
"6521",6521,310000,"3bd2ba1,026 sqft","4721 Arapaho Bnd","Antioch",37013,"TN",-86.6854029,36.062723,"4721 arapaho bend, antioch, tn 37013, usa",1026,2,3,302.14,183.87239,0.0289154161720605
"6522",6522,3e+05,"2bd1ba798 sqft (on 0.39 acres)","2606 Sterling Boone Dr","Nashville",37210,"TN",-86.7384746,36.1162656,"2606 sterling boone dr, nashville, tn 37210, usa",798,1,2,375.94,200.3114685,0.0463252484740833
"6523",6523,550000,"3bd2ba1,634 sqft","3803 Woodmont Ln","Nashville",37215,"TN",-86.840523,36.111408,"3803 woodmont ln, nashville, tn 37215, usa",1634,2,3,336.6,165.6861854,0.032896238999224
"6524",6524,650000,"3bd3ba1,830 sqft (on 0.39 acres)","845 Rose Park Dr","Nashville",37206,"TN",-86.7067171,36.1883872,"845 rose park dr, nashville, tn 37206, usa",1830,3,3,355.19,159.8487562,0.0198868247398118
"6525",6525,387500,"2bd2ba1,244 sqft","410 Siena Dr","Nashville",37205,"TN",-86.886965,36.088939,"410 siena dr, nashville, tn 37205, usa",1244,2,2,311.5,186.1021462,0.0267146629243264
"6526",6526,649900,"3bd2ba1,522 sqft","709 Neill Ave","Nashville",37206,"TN",-86.7594515,36.183297,"709 neill ave, nashville, tn 37206, usa",1522,2,3,427,190.5743488,0.0311098420487538
"6527",6527,165000,"3bd1ba950 sqft","3217 Crowe Dr","Nashville",37218,"TN",-86.8417793,36.1807019,"3217 crowe dr, nashville, tn 37218, usa",950,1,3,173.68,174.5549338,0.110551458095628
"6528",6528,1290000,"3bd4ba2,300 sqft","1109 Bate Ave","Nashville",37204,"TN",-86.7879831,36.1316148,"1109 bate ave, nashville, tn 37204, usa",2300,4,3,560.87,179.1867306,0.0195512641049783
"6529",6529,499900,"2bd1ba906 sqft","700 Church St","Nashville",37203,"TN",-86.783187,36.1621326,"700 church st, nashville, tn 37203, usa",906,1,2,551.77,172.0487257,0.0531905095600418
"6530",6530,7e+05,"4bd2ba1,800 sqft","2503 Scovel St","Nashville",37208,"TN",-86.815189,36.169194,"2503 scovel st, nashville, tn 37208, usa",1800,2,4,388.89,174.0085287,0.0254807951102313
"6531",6531,635000,"2bd2ba1,880 sqft","2600 Hillsboro Pike","Nashville",37212,"TN",-86.8043896,36.1247196,"2600 hillsboro pike, nashville, tn 37212, usa",1880,2,2,337.77,177.6552699,0.022601309659858
"6532",6532,595000,"1bd1ba882 sqft","600 12th Ave S","Nashville",37203,"TN",-86.7836581,36.1516338,"600 12th ave s, nashville, tn 37203, usa",882,1,1,674.6,168.4364234,0.0176005012597751
"6533",6533,529000,"4bd3ba2,160 sqft","1018 Riverwood Village Blvd","Hermitage",37076,"TN",-86.6164026,36.1682936,"1018 riverwood village blvd, hermitage, tn 37076, usa",2160,3,4,244.91,167.4556998,0.0797709572033525
"6534",6534,625000,"4bd3ba3,059 sqft","7832 Oakfield Grv","Brentwood",37027,"TN",-86.6880578,36.0049166,"7832 oakfield grove, brentwood, tn 37027, usa",3059,3,4,204.32,186.1506131,NA
"6535",6535,550000,"5bd3ba2,944 sqft (on 0.33 acres)","2556 Janalyn Trce","Hermitage",37076,"TN",-86.5888228,36.149418,"2556 janalyn trace, hermitage, tn 37076, usa",2944,3,5,186.82,177.088033,0.0812995060773622
"6536",6536,580000,"1bd1ba703 sqft","1212 Laurel St","Nashville",37203,"TN",-86.786437,36.1535143,"1212 laurel st, nashville, tn 37203, usa",703,1,1,825.04,175.6349394,0.0202896643134816
"6537",6537,674900,"3bd3ba2,208 sqft","6207A Pennsylvania Ave","Nashville",37209,"TN",-86.8634839,36.1659213,"6207a pennsylvania ave, nashville, tn 37209, usa",2208,3,3,305.66,213.7170885,0.0403470566529637
"6538",6538,1224999,"2bd2ba1,172 sqft","1212 Laurel St","Nashville",37203,"TN",-86.786437,36.1535143,"1212 laurel st, nashville, tn 37203, usa",1172,2,2,1045.22,186.4865996,0.0204001721285915
"6539",6539,350000,"2bd3ba1,216 sqft","2021 Hickory Brook Dr","Hermitage",37076,"TN",-86.6214047,36.1653411,"2021 hickory brook dr, hermitage, tn 37076, usa",1216,3,2,287.83,219.3995948,0.0789838541157983
"6540",6540,399500,"1bd1ba820 sqft","1803 Broadway","Nashville",37203,"TN",-86.7953035,36.1515375,"1803 broadway, nashville, tn 37203, usa",820,1,1,487.2,175.8680035,0.0233059238694494
"6541",6541,320000,"1bd1ba620 sqft","1803 Broadway","Nashville",37203,"TN",-86.7953035,36.1515375,"1803 broadway, nashville, tn 37203, usa",620,1,1,516.13,194.7207814,0.0322150343870547
"6542",6542,1989600,"5bd7ba4,755 sqft","657 Jackson Falls Dr","Nashville",37221,"TN",-86.9681932,36.0262733,"657 jackson falls dr, franklin, tn 37069, usa",4755,7,5,418.42,157.766462,0.01863445846889
"6543",6543,689900,"4bd3ba2,070 sqft","2609A Alpine Park Ave","Nashville",37218,"TN",-86.8281737,36.2030733,"2609 alpine park ave, nashville, tn 37218, usa",2070,3,4,333.29,181.8062613,0.0209502794213366
"6544",6544,534340,"5bd4ba3,088 sqft","304 Casita Dr","La vergne",37086,"TN",-86.5831597,35.9742629,"casita dr, la vergne, tn 37086, usa",3088,4,5,173.04,210.8235031,NA
"6545",6545,615735,"3bd3ba2,382 sqft","6015 Parkhaven Blvd","Hermitage",37076,"TN",-86.6402572,36.1956875,"6015 parkhaven blvd, nashville, tn 37076, usa",2382,3,3,258.49,184.2381043,0.0391973684590545
"6546",6546,349900,"2bd3ba1,266 sqft","206 Dry Creek Rd","Goodlettsville",37072,"TN",-86.7344367,36.3014867,"206 dry creek rd, goodlettsville, tn 37072, usa",1266,3,2,276.38,185.6718798,NA
"6547",6547,339900,"2bd3ba1,266 sqft","204 Dry Creek Rd","Goodlettsville",37072,"TN",-86.7343843,36.301471,"204 dry creek rd, goodlettsville, tn 37072, usa",1266,3,2,268.48,166.4880313,NA
"6548",6548,339900,"2bd3ba1,266 sqft","202 Dry Creek Rd","Goodlettsville",37072,"TN",-86.7343318,36.3014552,"202 dry creek rd, goodlettsville, tn 37072, usa",1266,3,2,268.48,162.8627706,NA
"6549",6549,410770,"3bd3ba1,600 sqft","4669 E Bend Dr","Nashville",37209,"TN",-86.8690829,36.1506204,"e bend dr, nashville, tn 37209, usa",1600,3,3,256.73,192.126173,0.0423522286537963
"6550",6550,413770,"3bd3ba1,600 sqft","4679 E Bend Dr","Nashville",37209,"TN",-86.8690829,36.1506204,"e bend dr, nashville, tn 37209, usa",1600,3,3,258.61,203.7061399,0.0445793338554702
"6551",6551,382270,"3bd3ba1,400 sqft","4671 E Bend Dr","Nashville",37209,"TN",-86.8690829,36.1506204,"e bend dr, nashville, tn 37209, usa",1400,3,3,273.05,199.785719,0.047324134385239
"6552",6552,377770,"3bd3ba1,400 sqft","4673 E Bend Dr","Nashville",37209,"TN",-86.8690829,36.1506204,"e bend dr, nashville, tn 37209, usa",1400,3,3,269.84,184.3283686,0.0441827931776218
"6553",6553,374270,"3bd3ba1,400 sqft","4675 E Bend Dr","Nashville",37209,"TN",-86.8690829,36.1506204,"e bend dr, nashville, tn 37209, usa",1400,3,3,267.34,148.3485076,0.0358910876255187
"6554",6554,372270,"3bd3ba1,400 sqft","4677 E Bend Dr","Nashville",37209,"TN",-86.8690829,36.1506204,"e bend dr, nashville, tn 37209, usa",1400,3,3,265.91,188.372974,0.0458193590640551
"6555",6555,339900,"1bd1ba705 sqft","1677 54th Ave N","Nashville",37209,"TN",-86.8542898,36.1684015,"1677 54th ave n, nashville, tn 37209, usa",705,1,1,482.13,184.779099,0.0146588237308108
"6556",6556,649999,"3bd3ba2,082 sqft","1603B Porter Ave","Nashville",37206,"TN",-86.7250745,36.1958792,"1603 porter ave, nashville, tn 37206, usa",2082,3,3,312.2,174.7905858,0.0316901947766913
"6557",6557,649999,"3bd3ba2,082 sqft","1603A Porter Ave","Nashville",37206,"TN",-86.7250745,36.1958792,"1603 porter ave, nashville, tn 37206, usa",2082,3,3,312.2,179.461543,0.032537056999488
"6558",6558,380000,"3bd3ba1,609 sqft","883 Industrial Dr","Old hickory",37138,"TN",-86.6556102,36.2670104,"883 industrial dr, old hickory, tn 37138, usa",1609,3,3,236.17,200.7127305,NA
"6559",6559,719945,"4bd3ba2,260 sqft","6397 Alamo Pl","Nashville",37209,"TN",-86.8753568,36.1527215,"6397 alamo pl, nashville, tn 37209, usa",2260,3,4,318.56,172.5325413,0.0264250577813987
"6560",6560,744900,"4bd3ba2,448 sqft","6117B California Ave","Nashville",37209,"TN",-86.8619793,36.166304,"6117b california ave, nashville, tn 37209, usa",2448,3,4,304.29,176.3159942,0.0371078009339648
"6561",6561,279900,"1bd1ba791 sqft","1118 Litton Ave","Nashville",37216,"TN",-86.7377181,36.2021453,"1118 litton ave, nashville, tn 37216, usa",791,1,1,353.86,182.6788699,0.0229427014853623
"6562",6562,1e+06,"4bd3ba2,562 sqft","6126 Hill Cir","Nashville",37209,"TN",-86.8668266,36.1439753,"6126 hill cir dr, nashville, tn 37209, usa",2562,3,4,390.32,169.2926914,0.0243029063660025
"6563",6563,499900,"3bd3ba1,612 sqft","3109 River Dr","Nashville",37218,"TN",-86.8316311,36.1920853,"3109 river dr, nashville, tn 37218, usa",1612,3,3,310.11,170.4319395,0.025334731358781
"6564",6564,899900,"3bd4ba1,726 sqft","1400 Arthur Ave","Nashville",37208,"TN",-86.7969832,36.1748122,"1400 arthur ave, nashville, tn 37208, usa",1726,4,3,521.38,140.3849797,0.0210974727591745
"6565",6565,415000,"4bd3ba2,149 sqft","1013 Gayron Dr","Joelton",37080,"TN",-86.8711044,36.3285134,"1013 gayron dr, joelton, tn 37080, usa",2149,3,4,193.11,184.1491191,NA
"6566",6566,469900,"4bd3ba1,903 sqft (on 0.80 acres)","1263 Springfield Hwy","Goodlettsville",37072,"TN",-86.731775,36.3645406,"1263 springfield hwy, goodlettsville, tn 37072, usa",1903,3,4,246.93,200.4485507,NA
"6567",6567,2989890,"3bd5ba6,088 sqft (on 124.19 acres)","2145 Shaw Rd","Goodlettsville",37072,"TN",-86.7995959,36.303574,"2145 shaw rd, goodlettsville, tn 37072, usa",6088,5,3,491.11,200.6179715,NA
"6568",6568,1099900,"4bd3ba3,013 sqft (on 5.25 acres)","5743 Clarksville Pike","Joelton",37080,"TN",-86.8830175,36.2887399,"5743 clarksville pike, joelton, tn 37080, usa",3013,3,4,365.05,184.5977149,NA
"6569",6569,239900,"2bd3ba1,368 sqft","1020 Heritage Dr","Madison",37115,"TN",-86.7231285,36.2689978,"1020 heritage dr, madison, tn 37115, usa",1368,3,2,175.37,164.9925852,0.0472258893404318
"6570",6570,399900,"3bd2ba1,368 sqft (on 1.19 acres)","329 Archwood Dr","Madison",37115,"TN",-86.6877077,36.2705484,"329 archwood dr, madison, tn 37115, usa",1368,2,3,292.32,191.5605686,NA
"6571",6571,185000,"3bd1ba1,300 sqft","764 Madison Blvd","Madison",37115,"TN",-86.7078966,36.2532114,"764 madison blvd, madison, tn 37115, usa",1300,1,3,142.31,168.5873655,0.091921121918987
"6572",6572,879900,"4bd3ba2,250 sqft (on 0.48 acres)","3903 Baxter Ave","Nashville",37216,"TN",-86.7310087,36.2173036,"3903 baxter ave, nashville, tn 37216, usa",2250,3,4,391.07,176.9521913,0.0291886340764387
"6573",6573,375000,"4bd2ba1,767 sqft (on 0.28 acres)","910 Douglas Ave","Nashville",37206,"TN",-86.7492224,36.1927125,"910 douglas ave, nashville, tn 37206, usa",1767,2,4,212.22,164.2523955,0.0709611115269368
"6574",6574,625000,"3bd2ba1,270 sqft (on 0.39 acres)","1900 Sheridan Rd","Nashville",37206,"TN",-86.7183927,36.1930703,"1900 sheridan rd, nashville, tn 37206, usa",1270,2,3,492.13,151.0427436,0.03112151818748
"6575",6575,275000,"3bd1ba1,100 sqft (on 0.31 acres)","3825 Bonnacreek Dr","Hermitage",37076,"TN",-86.6322836,36.1940436,"3825 bonnacreek dr, hermitage, tn 37076, usa",1100,1,3,250,163.5119695,0.044594173486612
"6576",6576,414999,"3bd3ba1,536 sqft (on 0.57 acres)","224 Bonnavue Dr","Hermitage",37076,"TN",-86.6271319,36.2045558,"224 bonnavue dr, hermitage, tn 37076, usa",1536,3,3,270.18,190.9637189,0.0288171848509996
"6577",6577,399900,"4bd2ba2,086 sqft (on 0.34 acres)","717 Dutchmans Ct","Hermitage",37076,"TN",-86.5990882,36.2043856,"717 dutchmans ct, hermitage, tn 37076, usa",2086,2,4,191.71,191.4904445,0.0477888131004031
"6578",6578,364900,"2bd2ba1,018 sqft","1110 Kellow St","Nashville",37208,"TN",-86.8094612,36.1906522,"1110 kellow st, nashville, tn 37208, usa",1018,2,2,358.45,188.2684716,0.0319714157978619
"6579",6579,399900,"2bd2ba864 sqft","1408 Campbell Cir","Nashville",37206,"TN",-86.7238368,36.1906297,"1408 campbell cir, nashville, tn 37206, usa",864,2,2,462.85,202.0116907,0.0635901733290653
"6580",6580,399900,"2bd2ba864 sqft","1410 Campbell Cir","Nashville",37206,"TN",-86.7238199,36.1906786,"1410 campbell cir, nashville, tn 37206, usa",864,2,2,462.85,149.1254727,0.0469424052766819
"6581",6581,950000,"4bd4ba3,075 sqft (on 0.25 acres)","915 Beechmont Pl","Nashville",37206,"TN",-86.7222447,36.1861429,"915 beechmont pl, nashville, tn 37206, usa",3075,4,4,308.94,191.0939205,0.0401086257306236
"6582",6582,7e+05,"3bd2ba1,650 sqft","411 Avondale Dr","Nashville",37206,"TN",-86.7367457,36.1803096,"411 avondale dr, nashville, tn 37206, usa",1650,2,3,424.24,184.1496104,0.0310708986565419
"6583",6583,449000,"2bd2ba1,646 sqft","320 Autumn Chase Dr","Nashville",37214,"TN",-86.671408,36.191912,"320 autumn chase dr, nashville, tn 37214, usa",1646,2,2,272.78,183.5196627,0.0293604211592661
"6584",6584,439900,"3bd2ba1,595 sqft (on 0.28 acres)","6219 Henry Ford Dr","Nashville",37209,"TN",-86.8786207,36.1516584,"6219 henry ford dr, nashville, tn 37209, usa",1595,2,3,275.8,222.6978794,0.0415438616277515
"6585",6585,410000,"3bd1ba1,004 sqft","2806 Georgia Ave","Nashville",37209,"TN",-86.8194256,36.1573121,"2806 georgia ave, nashville, tn 37209, usa",1004,1,3,408.37,171.3550034,0.0520309029797095
"6586",6586,1999999,"4bd5ba4,310 sqft","1805 Electric Ave","Nashville",37206,"TN",-86.7388282,36.1673149,"1805 electric ave, nashville, tn 37206, usa",4310,5,4,464.04,192.8104751,0.0183199068203407
"6587",6587,349000,"3bd1ba1,333 sqft (on 0.34 acres)","325 Lorna Dr","Nashville",37214,"TN",-86.6686734,36.1585563,"325 lorna dr, nashville, tn 37214, usa",1333,1,3,261.82,177.7916433,0.0428520382398393
"6588",6588,418700,"3bd2ba1,862 sqft (on 0.35 acres)","3407 Oldfield Dr","Nashville",37214,"TN",-86.6272924,36.1605272,"3407 oldfield dr, nashville, tn 37214, usa",1862,2,3,224.87,157.8822051,0.0404415249434538
"6589",6589,450000,"4bd3ba1,747 sqft (on 0.36 acres)","6461 Thunderbird Dr","Nashville",37209,"TN",-86.8815198,36.1454173,"6461 thunderbird dr, nashville, tn 37209, usa",1747,3,4,257.58,162.1481043,0.0414082114127951
"6590",6590,1590000,"4bd3ba3,045 sqft (on 1.13 acres)","701 Hillwood Blvd","Nashville",37205,"TN",-86.8739562,36.1333526,"701 hillwood blvd, nashville, tn 37205, usa",3045,3,4,522.17,182.593668,0.0204413037113108
"6591",6591,415000,"2bd2ba1,092 sqft","134 Acklen Park Dr","Nashville",37203,"TN",-86.8201179,36.143444,"134 acklen park dr, nashville, tn 37203, usa",1092,2,2,380.04,174.5343287,0.0369095048303622
"6592",6592,4500000,"5bd5ba4,516 sqft (on 0.36 acres)","200 Elmington Ave","Nashville",37205,"TN",-86.8227597,36.1343815,"200 elmington ave, nashville, tn 37205, usa",4516,5,5,996.46,153.56581,0.00743467066412678
"6593",6593,824900,"3bd3ba1,777 sqft","2601 Sunset Pl","Nashville",37212,"TN",-86.8096922,36.1290053,"2601 sunset pl, nashville, tn 37212, usa",1777,3,3,464.21,167.5803508,0.027812520334314
"6594",6594,219900,"2bd3ba1,060 sqft","213 Oak Grove Dr","Nashville",37217,"TN",-86.7069923,36.1382179,"213 oak grove dr, nashville, tn 37217, usa",1060,3,2,207.45,191.60874,0.091072967276724
"6595",6595,304900,"3bd3ba1,596 sqft","1359 Timber Valley Dr","Nashville",37214,"TN",-86.6373446,36.1304547,"1359 timber valley dr, nashville, tn 37214, usa",1596,3,3,191.04,162.6653624,0.0424103905121656
"6596",6596,749900,"3bd3ba2,400 sqft","109 Hampton Pl","Nashville",37215,"TN",-86.810089,36.116107,"109 hampton pl, nashville, tn 37215, usa",2400,3,3,312.46,188.3668569,NA
"6597",6597,449500,"3bd2ba1,904 sqft (on 0.44 acres)","2820 Mashburn Rd","Nashville",37210,"TN",-86.7304192,36.1107459,"2820 mashburn rd, nashville, tn 37210, usa",1904,2,3,236.08,177.515359,0.035651165815089
"6598",6598,569000,"3bd2ba1,842 sqft (on 0.34 acres)","952 Percy Warner Blvd","Nashville",37205,"TN",-86.8815533,36.0886726,"952 percy warner blvd, nashville, tn 37205, usa",1842,2,3,308.9,189.306442,0.0203363027534467
"6599",6599,3950000,"6bd8ba6,512 sqft (on 0.63 acres)","1105 Glenwood Ave","Nashville",37204,"TN",-86.7952368,36.0997463,"1105 glenwood ave, nashville, tn 37204, usa",6512,8,6,606.57,205.789183,0.00773142145862425
"6600",6600,699000,"4bd4ba1,800 sqft","510 High St","Nashville",37211,"TN",-86.7446036,36.1009097,"510 high st, nashville, tn 37211, usa",1800,4,4,388.33,144.9943308,0.0240760819337295
"6601",6601,359900,"3bd2ba1,275 sqft (on 0.25 acres)","3714 Tibbs Dr","Nashville",37211,"TN",-86.7320304,36.0944182,"3714 tibbs dr, nashville, tn 37211, usa",1275,2,3,282.27,201.8916812,0.0696299108972554
"6602",6602,329900,"3bd1ba1,081 sqft (on 0.25 acres)","228 Shawn Dr","Nashville",37211,"TN",-86.7227949,36.0915369,"228 shawn dr, nashville, tn 37211, usa",1081,1,3,305.18,158.2149212,0.029854134118564
