"sale_price","size","name"
"$210,000","4bd2ba1,500 sqft","5805 Saint Claude Ave  #7, New Orleans, LA 70117"
"$199,500","2,323 sqft","2600 Thalia St, New Orleans, LA 70113"
"$750,000","5bd4ba3,927 sqft (on 0.38 acres)","283 Citrus Rd, River Ridge, LA 70123"
"$230,000","3bd2ba1,336 sqft","50 Martin Dr, New Orleans, LA 70126"
"$364,900","3bd2ba1,530 sqft","1131 N  Roman St, New Orleans, LA 70116"
"$175,000","3bd2ba1,798 sqft","1300 Flanders St, New Orleans, LA 70114"
"$585,000","3bd3ba1,946 sqft (on 0.38 acres)","9230 2nd St, River Ridge, LA 70123"
"$799,000","7bd4ba3,832 sqft","5829 Clara St, New Orleans, LA 70115"
"$505,000","3bd2ba1,320 sqft","3407 Esplanade Ave, New Orleans, LA 70119"
"NEW - 11 HRS AGO$1,400,00012bd6ba13,000 sqft31 Sumpter St, Brooklyn, NY 11233LISTED 11 HRS AGOListing by: Oxford Property Group","0","0"
"$699,999","3bd3ba","185-06 Nashville Blvd, Springfield Gardens, NY 11413"
"$879,000","4bd3ba","85-31 112th Street, Jamaica, NY 11418"
"$810,000","6bd4ba1,602 sqft","110-11 160th Street, Jamaica, NY 11433"
"$759,000","4bd3ba","102-23 217th Place, Queens Village, NY 11429"
"$848,000","4bd3ba1,400 sqft","97-03 31st Avenue, East Elmhurst, NY 11369"
"$2,450,000","4bd4ba2,229 sqft","18006 80th Dr, Jamaica, NY 11432"
"$780,000","3bd3ba1,800 sqft","4 Bedell St, Staten Island, NY 10309"
"$1,888,888","5bd3ba2,300 sqft","7201 17th Ave, Brooklyn, NY 11204"
"$1,788,000","Studio3ba3,240 sqft","1075 40th St, Brooklyn, NY 11219"
"$579,000","1bd1ba850 sqft","1311 Brightwater Ave #3E, Brooklyn, NY 11235"
"$219,999","1bd1ba745 sqft","84-31 Van Wyck Expressway UNIT 5J, Jamaica, NY 11435"
"$850,000","4bd3ba","91-18 78th Street, Woodhaven, NY 11421"
"$375,000","6bd2ba2,288 sqft","752 E 225, Bronx, NY 10466"
"$589,000","3bd2ba1,800 sqft","4218 Bruner Ave, Bronx, NY 10466"
"$1,799,000","4bd4ba2,530 sqft","21015 Union Tpke, Flushing, NY 11364"
"$1,445,000","2bd2ba","165 W  66th St   #11A, New York, NY 10023"
"$448,000","1bd1ba580 sqft","43-43 Kissena Boulevard UNIT 502, Flushing, NY 11355"
"$1,249,999","6bd5ba","146-27 182nd Street, Springfield Gardens, NY 11413"
"$275,000","2bd1ba769 sqft","2200 E Tremont Avenue UNIT 6H, Bronx, NY 10462"
"$318,000","1bd1ba700 sqft","181 73rd St #454, Brooklyn, NY 11209"
"$1,698,888","8bd6ba3,295 sqft","23-08 143rd St, Whitestone, NY 11357"
"$199,000","1bd1ba625 sqft","2615 Avenue O #3L, Brooklyn, NY 11210"
"$1,250,000","8bd4ba2,850 sqft","2264 Ellis Avenue, Bronx, NY 10462"
"$699,000","3bd2ba1,344 sqft","3705 Foster Ave, Brooklyn, NY 11203"
"$1,250,000","2bd1ba950 sqft","413 W  48th St #5R, New York, NY 10036"
"$339,000","2bd1ba","64-46 223rd Pl UNIT A, Oakland Gardens, NY 11364"
"$1,275,000","2bd2ba1,400 sqft","216 E  47th St   #7A, New York, NY 10017"
"$365,000","1bd1ba","320 E  90th St #1D, New York, NY 10128"
"$2,499,999","5bd5ba3,150 sqft","348 Vernon Ave, Brooklyn, NY 11206"
"$850,000","5bd2ba","493 Glenmore Avenue, Brooklyn, NY 11207"
"$1,599,000","6bd4ba","8670 15th Ave #4, Brooklyn, NY 11228"
"$1,399,000","3bd3ba2,340 sqft","18 Mohn Pl, Staten Island, NY 10301"
"$820,000","5bd2ba2,380 sqft","1336 Bay St, Staten Island, NY 10305"
"$645,000","Studio1ba","43-12 214th Pl   #1C, Bayside, NY 11361"
"$1,995,000","2bd1ba1,100 sqft","35 W  9th St #6B, New York, NY 10011"
"$1,650,000","3bd2ba1,280 sqft","202 W  78th St #3W, New York, NY 10024"
"$899,000","5bd3ba2,998 sqft","134 W 180th Street, Bronx, NY 10453"
"$1,698,888","8bd6ba","23-08 143rd Street, Flushing, NY 11357"
"$5,000,000","3bd3ba2,300 sqft","160 Henry St #8CD, Brooklyn, NY 11201"
"$239,000","1bd1ba","125-10 Queens Blvd #520, Kew Gardens, NY 11415"
"$650,000","1bd1ba","130 E  63rd St #4F, New York, NY 10065"
"$817,000","4bd2ba2,000 sqft","486 Thatford, Brooklyn, NY 11212"
"$4,995,000","4bd4ba2,487 sqft","50 Bridge Park Drive UNIT 15A, Brooklyn, NY 11201"
"$849,000","4bd2ba1,476 sqft","20 Graves St, Staten Island, NY 10314"
"$699,000","3bd3ba1,920 sqft","154A Linwood Ave, Staten Island, NY 10305"
"$369,000","2bd1ba900 sqft","2928 W  5th St #3E, Brooklyn, NY 11224"
"$489,000","Studio1ba","144 E  84th St #12H, New York, NY 10028"
"$610,000","3bd3ba2,024 sqft","1478 Hicks Street, Bronx, NY 10469"
"$1,100,000","12bd4ba3,720 sqft","1124 Fox Street, Bronx, NY 10459"
"$750,000","1bd1ba668 sqft","300 Rector Pl #2Q, New York, NY 10280"
"$359,000","1bd2ba1,131 sqft","27010 Grand Central Parkway UNIT 18S, Floral Park, NY 11005"
"$950,000","4bd2ba1,920 sqft","605 Van Buren St, Brooklyn, NY 11221"
"$638,000","2bd2ba884 sqft","133-38 Avery Avenue UNIT 6F-A, Flushing, NY 11355"
"$749,999","7bd4ba2,205 sqft","1955 Andrews Ave Avenue, Bronx, NY 10453"
"$969,000","8bd5ba2,320 sqft","758A Quincy Ave, Bronx, NY 10465"
"$700,000","1bd2ba701 sqft","30-25 21st Street UNIT 3C, Astoria, NY 11102"
"$578,000","1bd1ba","41-40 Union Street UNIT 5A, Flushing, NY 11355"
"$629,000","3bd2ba1,144 sqft","3088 Heath Avenue, Bronx, NY 10463"
"$1,499,000","5bd2ba1,794 sqft","100-11 35th Avenue, Flushing, NY 11368"
"$449,999","1bd1ba653 sqft","320 57th Street UNIT 3B, Brooklyn, NY 11220"
"$1,895,000","2bd2ba1,000 sqft","347 W  57th St #28A, New York, NY 10019"
"$399,000","1bd1ba","136-35 Maple Ave UNIT 5F, Queens, NY 11355"
"$839,000","2bd3ba1,715 sqft","5-09 Julius Road UNIT 1D, College Pt, NY 11356"
"$259,000","2bd1ba","83-75 Woodhaven Boulevard UNIT 6P, Woodhaven, NY 11421"
"$1,050,000","4bd2ba1,767 sqft","245-66 63rd Avenue, Flushing, NY 11362"
"$3,750,000","3bd4ba1,816 sqft","8 River Ter  #11T, New York, NY 10282"
"$653,000","1bd1ba","50 Lefferts Ave UNIT 4F, Brooklyn, NY 11225"
"$174,988","1bd1ba","131-11 Kew Gardens Road UNIT 5M, Richmond Hill, NY 11418"
"$449,000","2bd2ba","102-55 67th Drive UNIT 6K, Forest Hills, NY 11375"
"$339,000","1bd1ba","68-61 Yellowstone Blvd #602, Forest Hills, NY 11375"
"$969,000","8bd5ba2,320 sqft","758A A Quincy Avenue, Bronx, NY 10465"
"$1,200,000","1bd1ba","181 Hester St   #3AA, New York, NY 10013"
"$1,499,000","4bd3ba2,415 sqft","1568 81st St, Brooklyn, NY 11228"
"$3,495,000","2bd1ba1,762 sqft","508 Broadway #5, New York, NY 10012"
"$290,000","1bd1ba","140-50 Burdencrescent #4F, Jamaica, NY 11435"
"$5,200,000","3bd3ba2,015 sqft","880 5th Ave #14B, New York, NY 10021"
"$1,268,000","6bd3ba","2172 63rd St, Brooklyn, NY 11204"
"$2,995,000","5bd4ba2,250 sqft","200 Rector Pl   #23AC, New York, NY 10280"
"$2,966,120","3bd4ba2,460 sqft","133-27 39th Ave  #2A, Flushing, NY 11354"
"$537,500","2bd1ba650 sqft","4113 7th Ave #13, Brooklyn, NY 11232"
"$529,500","11bd3ba2,900 sqft","2157 Belmont Ave, Bronx, NY 10457"
"$1,600,000","2bd2ba1,500 sqft","117 Kingsland Ave #1C, Brooklyn, NY 11222"
"$1,995,000","4bd3ba4,065 sqft (on 0.43 acres)","417 Ocean Ter, Staten Island, NY 10301"
"$799,000","3bd2ba","77-18 262nd Street, Glen Oaks, NY 11004"
"$1,300,000","4bd2ba","66-57/59 70th Street, Middle Village, NY 11379"
"$929,000","4bd3ba1,764 sqft","118-05 232nd Street, Cambria Heights, NY 11411"
"$1,499,000","3bd4ba1,680 sqft","85-09 Radnor Street, Jamaica, NY 11432"
"$860,000","3bd2ba1,826 sqft","32-53 78 Street, Flushing, NY 11370"
"$1,825,000+","2bd3ba1,441 sqft","3D Plan in Quay Tower, Brooklyn, NY 11201"
"$2,350,000","4bd4ba3,625 sqft","55 Liberty St #31A, New York, NY 10005"
"$674,900","4bd3ba3,900 sqft","11902 223rd St, Jamaica, NY 11411"
"$1,193,000","3bd3ba1,546 sqft","21-15 73rd Street, East Elmhurst, NY 11370"
"$640,000","3bd2ba1,205 sqft","77 Ronald Ave, Staten Island, NY 10303"
"$700,000","4bd4ba2,700 sqft","290 Ridgecrest Ave, Staten Island, NY 10312"
"$799,900","3bd4ba1,710 sqft","117 Ambassador Ln, Staten Island, NY 10309"
"$899,000","6bd4ba","149-11 116th Street, South Ozone Park, NY 11420"
"$699,998","3bd3ba1,368 sqft","3-02 121st St   #2, College Pt, NY 11356"
"$4,850,000","2bd3ba1,665 sqft","15 Hudson Yards #24C, New York, NY 10001"
"$850,000","1bd1ba850 sqft","305 E  24th St #5F, New York, NY 10010"
"$5,770,000","4bd4ba2,439 sqft","50 Bridge Park Dr   #25A, Brooklyn, NY 11201"
"$3,970,000","2bd3ba1,415 sqft","180 88th St   #24A, New York, NY 10128"
"$3,375,000","3bd3ba1,880 sqft","50 Bridge Park Dr   #4B, Brooklyn, NY 11201"
"$4,383,000","3bd4ba1,753 sqft","235 W  75th St #1026, New York, NY 10023"
"$7,300,000","4bd5ba3,228 sqft","235 W  75th St #412, New York, NY 10023"
"$6,750,000","4bd5ba2,708 sqft","235 W  75th St #1120, New York, NY 10023"
"$4,650,000","3bd3ba2,145 sqft","235 W  75th St #212, New York, NY 10023"
"$1,750,000","1bd2ba950 sqft","235 W  75th St #421, New York, NY 10023"
"$7,315,000","4bd5ba3,253 sqft","235 W  75th St #402, New York, NY 10023"
"$2,695,000","5bd5ba3,460 sqft","213 W  131st St, New York, NY 10027"
"$575,000","3bd3ba1,116 sqft","457 Christopher Ave, Brooklyn, NY 11212"
"$1,228,000","6bd3ba2,970 sqft","3214 105th St, Flushing, NY 11369"
"$775,000","3bd3ba1,056 sqft","14582 183rd St, Jamaica, NY 11413"
"$139,900","1bd1ba432 sqft","8102 Avenue L #149, Brooklyn, NY 11236"
"$869,000","2bd1ba1,200 sqft","1311 Brightwater Ave #8J, Brooklyn, NY 11235"
"$610,000","1bd1ba880 sqft","1 Bay Club Dr #5T, Flushing, NY 11360"
"$2,420,000","1bd2ba909 sqft","500 18th St   #12E, New York, NY 10011"
"$2,455,000","1bd2ba959 sqft","500 18th St   #15C, New York, NY 10011"
"$9,250,000","10bd5ba6,560 sqft","308 Bleecker St   #308, New York, NY 10014"
"$2,850,000","4bd2ba2,500 sqft","75 Livingston St   #14AB, Brooklyn, NY 11201"
"$880,000","1bd2ba1,154 sqft","371 Lincoln Rd   #1, Brooklyn, NY 11225"
"$12,000,000","6bd7ba5,700 sqft","227 Clinton St, Brooklyn, NY 11201"
"$1,100,001","3bd2ba1,056 sqft","16616 23rd Ave, Flushing, NY 11357"
"$510,000","Studio1ba","363 E  76th St #4D, New York, NY 10021"
"$2,075,000","2bd2ba1,576 sqft","15 Broad St #1700, New York, NY 10005"
"$838,000","2bd2ba1,524 sqft","2155 E  28th St, Brooklyn, NY 11229"
"$1,249,000","7bd4ba3,120 sqft","154 Weed Ave, Staten Island, NY 10306"
"$399,000","1bd1ba","81-11 45th Ave  #5M, Elmhurst, NY 11373"
"$1,050,000","1bd1ba1,100 sqft","173-175 Riverside Dr   W  #3E, New York, NY 10024"
"$325,000","Studio1ba","5900 Arlington Ave #8R, Bronx, NY 10471"
"$889,000","3bd2ba946 sqft","1711 Avenue W, Brooklyn, NY 11229"
"$3,500,000","4bd3ba529 sqft","360 E  88th St #4E, New York, NY 10128"
"$2,500,000","2bd2ba1,150 sqft","11 E  29th St #49B, New York, NY 10016"
"$3,850,000","2bd3ba1,610 sqft","11 E  29th St #49A, New York, NY 10016"
"$1,145,515","1bd1ba635 sqft","3 Court Sq   #5804, Long Island City, NY 11101"
"$2,047,861","2bd2ba969 sqft","3 Court Sq   #6012, Long Island City, NY 11101"
"$1,961,696","2bd2ba985 sqft","3 Court Sq   #5802, Long Island City, NY 11101"
"$1,300,000","12bd6ba","248 57th St   #1-6, Brooklyn, NY 11220"
"$600,000","1bd1ba","195 Willoughby Ave #1610, Brooklyn, NY 11205"
"$799,000","1bd1ba506 sqft","150 W  51st St #1626, New York, NY 10019"
"$1,120,000","4bd3ba1,938 sqft","68-45 Selfridge St, Forest Hills, NY 11375"
"$675,000","2bd2ba1,812 sqft","176 Dongan St, Staten Island, NY 10310"
"$1,099,000","Studio2ba1,600 sqft","2156 W  5th St, Brooklyn, NY 11223"
"$1,650,000","8bd4ba3,840 sqft","25-50 98th Street, East Elmhurst, NY 11369"
"$539,000","3bd2ba1,332 sqft","68 Redwood Loop, Staten Island, NY 10309"
"$1,999,999","6bd6ba4,564 sqft","3550 Laconia Avenue, Bronx, NY 10469"
"$550,000","3bd2ba","273 Jewett Ave  #1B, Staten Island, NY 10302"
"$749,000","3bd3ba","2071 E 72nd Street, Brooklyn, NY 11234"
"$2,199,000","12bd6ba5,670 sqft","2361 81st St   #1-6, Brooklyn, NY 11214"
"$2,859,448","3bd3ba1,326 sqft","3 Court Sq   #5511, Long Island City, NY 11101"
"$1,699,334","2bd2ba964 sqft","3 Court Sq   #5508, Long Island City, NY 11101"
"$639,000","1bd1ba644 sqft","373 Palmetto St   #2A, Brooklyn, NY 11237"
"$1,914,713","2bd2ba969 sqft","3 Court Sq   #5312, Long Island City, NY 11101"
"$1,145,950","1bd1ba705 sqft","3 Court Sq   #5006, Long Island City, NY 11101"
"$450,000","2bd1ba1,064 sqft","30 Bay 29 St   #3D, Brooklyn, NY 11214"
"$739,000","1bd1ba801 sqft","209 Clinton Ave  #6A, Brooklyn, NY 11205"
"$1,109,056","1bd1ba635 sqft","3 Court Sq   #4604, Long Island City, NY 11101"
"$420,150","1bd1ba850 sqft","35 Seacoast Ter  #2A, Brooklyn, NY 11235"
"$329,000","1bd1ba","64-35 Yellowstone Blvd #5K, Forest Hills, NY 11375"
"$5,750,000","2bd3ba2,550 sqft","1060 5th Ave #10C, New York, NY 10128"
"$760,000","7bd13ba1,890 sqft","607 Baker Ave, Bronx, NY 10460"
"$1,288,000","3bd3ba2,264 sqft","25116 Gaskell Rd, Flushing, NY 11362LISTED 2 DAYS AGO"
"$5,000,000","3bd4ba2,700 sqft","200 E  57th St #17D, New York, NY 10022LISTED 2 DAYS AGO"
"$2,199,000","12bd6ba5,670 sqft","2361 81st St, Brooklyn, NY 11214LISTED 2 DAYS AGO"
"$388,888","3bd2ba1,250 sqft","2475 W  16th St #7H, Brooklyn, NY 11214LISTED 2 DAYS AGO"
"$4,650,000","3bd2ba2,306 sqft","18 Orchard St, New York, NY 10002LISTED 2 DAYS AGO"
"$1,450,000","2bd2ba1,180 sqft","410 Central Park W  #16B, New York, NY 10025LISTED 2 DAYS AGO"
"$550,000","2bd1ba","6801 Shore Rd #2H, Brooklyn, NY 11220LISTED 2 DAYS AGO"
"$1,180,000","4bd3ba1,800 sqft","2439 E  28th St, Brooklyn, NY 11235LISTED 2 DAYS AGO"
"$4,800,000","4bd3ba1,875 sqft","64 N  Moore St #5W, New York, NY 10013LISTED 2 DAYS AGO"
"$4,000,000","2bd2ba2,050 sqft","382 Lafayette St #4, New York, NY 10003LISTED 2 DAYS AGO"
"$1,150,000","2bd1ba900 sqft","307 6th Ave #1R, Brooklyn, NY 11215LISTED 2 DAYS AGO"
"$3,595,000","3bd3ba1,862 sqft","475 Greenwich St #2A, New York, NY 10013LISTED 2 DAYS AGO"
"$1,300,000","2bd2ba782 sqft","114 Luquer St   #B, Brooklyn, NY 11231LISTED 2 DAYS AGO"
"$345,000","2bd1ba1,000 sqft","6120 Grand Central Pkwy #C802, Forest Hills, NY 11375LISTED 2 DAYS AGO"
"$1,299,000","12bd6ba4,350 sqft","1422 Dekalb Ave, Brooklyn, NY 11237LISTED 2 DAYS AGO"
"$980,000","","25 Coverly Ave, Staten Island, NY 10301LISTED 2 DAYS AGO"
"$809,900","4bd2ba2,192 sqft","14 Conyingham Ave, Staten Island, NY 10301LISTED 2 DAYS AGO"
"$764,900","4bd3ba1,400 sqft","32 North Ave, Staten Island, NY 10302LISTED 2 DAYS AGO"
"$709,999","3bd3ba1,552 sqft","105 Presentation Cir, Staten Island, NY 10312LISTED 2 DAYS AGO"
"$339,999","2bd1ba864 sqft","408A Lisk Ave, Staten Island, NY 10303LISTED 2 DAYS AGO"
"$3,500,000","Studio12ba4,060 sqft","83 Father Capodanno Blvd, Staten Island, NY 10305LISTED 2 DAYS AGO"
"$599,999","2bd2ba760 sqft","1733 Stillwell Ave #B, Brooklyn, NY 11223LISTED 2 DAYS AGO"
"$635,000","3bd2ba1,190 sqft","21-25 34th Ave  #14C, Astoria, NY 11106LISTED 2 DAYS AGO"
"$318,000","2bd1ba","67-87 Booth St   #3C, Forest Hills, NY 11375LISTED 2 DAYS AGO"
"$965,000","1bd1ba950 sqft","315 E  72nd St #E, New York, NY 10021LISTED 2 DAYS AGO"
"$799,000","2bd1ba515,425 sqft (on 4.29 acres)","185 Park Row #5G, New York, NY 10038LISTED 2 DAYS AGO"
"$3,375,000","3bd2ba","969 Park Ave #9B, New York, NY 10028LISTED 2 DAYS AGO"
"$2,695,000","2bd3ba","565 Park Ave #2W, New York, NY 10065LISTED 2 DAYS AGO"
"$3,488,000","24bd6,784 sqft","4612 5th Ave, Brooklyn, NY 11220"
"$450,000","2bd1ba1,064 sqft","30 Bay 29th St #3D, Brooklyn, NY 11214LISTED 2 DAYS AGO"
"$535,000","2bd1ba","175 Rivington St #3D, New York, NY 10002LISTED 2 DAYS AGO"
"$445,000","1bd1ba","202-15 42nd Ave  #4A, Bayside, NY 11361LISTED 2 DAYS AGO"
"$3,400,000","2bd2ba","2 Horatio St #17G, New York, NY 10014LISTED 2 DAYS AGO"
"$3,195,000","2bd3ba1,120 sqft","215 W  28th St   #2C, New York, NY 10001LISTED 2 DAYS AGO"
"$2,795,000","2bd2ba1,162 sqft","215 W  28th St   #14B, New York, NY 10001LISTED 2 DAYS AGO"
"$525,000","3bd2ba1,933 sqft","713 Taylor Avenue, Bronx, NY 10473LISTED 2 DAYS AGO"
"$210,000","1bd1ba643 sqft","1504 Metropolitan Avenue UNIT 7C, Bronx, NY 10462LISTED 2 DAYS AGO"
"$295,000","1bd1ba800 sqft","102-30 Queens Blvd #2E, Forest Hills, NY 11375LISTED 2 DAYS AGO"
"$2,600,000","2bd2ba1,800 sqft","117 E  57th St   #36CD, New York, NY 10022LISTED 2 DAYS AGO"
"$3,295,000","3bd4ba","630 Park Ave #11C, New York, NY 10065LISTED 2 DAYS AGO"
"$949,000","1bd1ba","235 E  22nd St #10F, New York, NY 10010"
"$1,100,000","1bd1ba","505 E  79th St #20F, New York, NY 10075"
"$1,195,000","2bd2ba942 sqft","303 E  43rd St #16C, New York, NY 10017"
"$789,999","3bd2ba1,272 sqft","13410 97th St, Jamaica, NY 11417"
"$595,000","1bd1ba600 sqft","330 3rd Ave #8J, New York, NY 10010"
"$699,000","2bd1ba","804 W  180th St #65, New York, NY 10033"
"$650,000","Studio1ba386 sqft","347 W  57th St #24BB, New York, NY 10019"
"$849,000","4bd2ba1,380 sqft","7638 85th Drive, Jamaica, NY 11421"
"$699,000","3bd1ba660 sqft","111 Abbey Ct, Brooklyn, NY 11229"
"$649,000","3bd2ba1,207 sqft","336 Milton Avenue, Staten Island, NY 10306"
"$2,250,000","Studio2ba3,630 sqft","3620 13th Ave, Brooklyn, NY 11218"
"$429,000","4bd2ba","218-16 137th Avenue, Jamaica, NY 11413"
"$1,289,000","5bd4ba2,397 sqft","2741 Mill Ave, Brooklyn, NY 11234"
"$1,410,000","4bd3ba3,312 sqft","1563 Bay Ridge Pkwy, Brooklyn, NY 11228"
"$735,000","1bd1ba","2025 Broadway #10J, New York, NY 10023"
"$3,450,000","3bd3ba1,737 sqft","212 W  93rd St   #3B, New York, NY 10025"
"$5,450,000","4bd4ba2,586 sqft","212 W  93rd St   #12, New York, NY 10025"
"$2,995,000","3bd3ba1,542 sqft","212 W  93rd St   #3A, New York, NY 10025"
"$1,700,000","1bd1ba826 sqft","39 E  29th St   #29D, New York, NY 10016"
"$1,795,000","1bd2ba1,605 sqft","195 Bowery #4, New York, NY 10002"
"$5,250,000","4bd4ba3,200 sqft","709 Sackett St #1, Brooklyn, NY 11217"
"$265,000","1bd1ba","84-55 Daniels St #4A, Jamaica, NY 11435"
"$849,888","1bd1ba","5 Court Square W UNIT 6G, Long Island City, NY 11101"
"$1,399,000","7bd5ba3,720 sqft","1531 Hollywood Avenue, Bronx, NY 10461"
"$2,895,000","3bd3ba","90 Riverside Dr #7B, New York, NY 10024"
"$2,900,000","2bd2ba1,873 sqft","190 Riverside Dr #5A, New york, NY 10024"
"$10,495,000","4bd4ba","1050 5th Ave  #11BC, New York, NY 10028"
"$1,367,684","2bd2ba932 sqft","3 Court Sq   #3205, Long Island City, NY 11101"
"$549,000","Studio1ba500 sqft","212 Broadway #G502, New York, NY 10002"
"$649,999","1bd1ba","41-21 42nd St   #A1, Sunnyside, NY 11104"
"$950,000","Studio1ba417 sqft","500 45th St   #805, New York, NY 10036"
"$1,799,000","4bd4ba2,951 sqft","4475 Douglas Ave  #13, Bronx, NY 10471"
"$2,100,000","2bd2ba957 sqft","500 45th St   #725, New York, NY 10036"
"$1,295,000","1bd1ba581 sqft","500 45th St   #803, New York, NY 10036"
"$1,432,500","1bd1ba716 sqft","500 45th St   #702, New York, NY 10036"
"$329,000","1bd1ba","69-10 Yellowstone Blvd #505, Forest Hills, NY 11375"
"$1,551,541","2bd2ba992 sqft","3 Court Sq   #3503, Long Island City, NY 11101"
"$1,250,000","2bd2ba1,165 sqft","360 Tompkins Ave  #1, Brooklyn, NY 11216"
"$885,000","1bd1ba724 sqft","88 Lefferts Pl #3C, Brooklyn, NY 11238"
"$695,000","1bd1ba","353 E  72nd St #28C, New York, NY 10021"
"$999,000","Studio1ba","46 Commerce St #5, New York, NY 10014LISTED 2 DAYS AGO"
"$729,000","1bd1ba","102 E  22nd St #2D, New York, NY 10010LISTED 2 DAYS AGO"
"$2,895,000","5bd6ba4,000 sqft","578 Lafayette Ave, Brooklyn, NY 11205LISTED 2 DAYS AGO"
"$1,325,000","4bd3ba2,846 sqft","47 Bay Ridge Pkwy, Brooklyn, NY 11209LISTED 2 DAYS AGO"
"$9,150,000","3bd4ba3,385 sqft","100 E  53rd St #51A, New York, NY 10022LISTED 2 DAYS AGO"
"$760,000","Studio1ba600 sqft","20 West St #42A, New York, NY 10004LISTED 2 DAYS AGO"
"$710,000","1bd1ba900 sqft","425 E  79th St #2D, New York, NY 10075LISTED 2 DAYS AGO"
"$1,228,000","6bd3ba","32-14 105th Street, East Elmhurst, NY 11369LISTED 2 DAYS AGO"
"$1,349,888","2bd2ba","5 Court Square W UNIT 7E, Long Island City, NY 11101LISTED 2 DAYS AGO"
"$1,449,999","4bd4ba2,940 sqft","57 Center St, Staten Island, NY 10306LISTED 2 DAYS AGO"
"$1,249,999","4bd4ba2,430 sqft","65 Center St, Staten Island, NY 10306LISTED 2 DAYS AGO"
"$1,499,999","4bd4ba3,220 sqft","51 Center St, Staten Island, NY 10306LISTED 2 DAYS AGO"
"$1,499,999","4bd4ba3,220 sqft","45 Center St, Staten Island, NY 10306LISTED 2 DAYS AGO"
"$599,000","3bd2ba2,196 sqft","126 Nicholas Ave, Staten Island, NY 10302LISTED 2 DAYS AGO"
"$1,499,999","4bd4ba3,220 sqft","41 Center Pl, Staten Island, NY 10306LISTED 2 DAYS AGO"
"$649,999","3bd3ba1,332 sqft","39 Middle Loop Rd, Staten Island, NY 10308LISTED 2 DAYS AGO"
"$798,000","3bd2ba1,190 sqft","87 Centre Ave, Staten Island, NY 10304LISTED 2 DAYS AGO"
"$949,000","3bd1ba1,696 sqft","1217 Fairfax Avenue, Bronx, NY 10465LISTED 2 DAYS AGO"
"$295,999","1bd1ba","98-41 64th Street UNIT 1A, Rego Park, NY 11374LISTED 2 DAYS AGO"
"$799,000","5bd4ba","173-11 111th Avenue, Jamaica, NY 11433LISTED 2 DAYS AGO"
"$999,000","","70 Jenna Ln, Staten Island, NY 10304LISTED 2 DAYS AGO"
"$1,200,000","3bd2ba","25-27 21st, Astoria, NY 11102LISTED 2 DAYS AGO"
"$1,249,000","4bd4ba2,808 sqft","2605 E  65th St, Brooklyn, NY 11234LISTED 2 DAYS AGO"
"$859,000","3bd2ba","3086 Avenue W, Brooklyn, NY 11229LISTED 2 DAYS AGO"
"$456,500","2bd2ba1,200 sqft","212-30 23 Avenue UNIT 6F, Bayside, NY 11360LISTED 2 DAYS AGO"
"$748,880","3bd3ba1,500 sqft","132 Camden Ave, Staten island, NY 10309LISTED 2 DAYS AGO"
"$1,200,000","6bd5ba2,189 sqft","99-20 213th Street, Queens Village, NY 11429LISTED 2 DAYS AGO"
"$1,140,384","1bd1ba625 sqft","3 Court Sq   #709, Long Island City, NY 11101LISTED 2 DAYS AGO"
"$835,000","1bd1ba700 sqft","71 Nassau St   #2B, New York, NY 10038LISTED 2 DAYS AGO"
"$980,000","2bd2ba","303 E  37th St, New York, NY 10016LISTED 2 DAYS AGO"
"$1,150,000","5bd4ba2,429 sqft","15051 86th Ave, Jamaica, NY 11432LISTED 2 DAYS AGO"
"$1,800,000","1bd1ba779 sqft","450 W  17th St #2201, New York, NY 10011LISTED 2 DAYS AGO"
"$477,900","3bd2ba1,128 sqft","489 Christopher Avenue, Brooklyn, NY 11212LISTED 2 DAYS AGO"
"$999,000","5bd3ba","730 E 95th Street, Brooklyn, NY 11234LISTED 2 DAYS AGO"
"$829,000","5bd2ba1,568 sqft","111-11 174th Street, Jamaica, NY 11433LISTED 2 DAYS AGO"
"$2,380,000","8bd6ba","63-15 110th Street, Forest Hills, NY 11375LISTED 2 DAYS AGO"
"$868,000","3bd3ba1,683 sqft","150-33 77th Avenue, Flushing, NY 11367LISTED 2 DAYS AGO"
"$849,999","3bd2ba1,300 sqft","214-47 Whitehall Terrace, Jamaica, NY 11427LISTED 2 DAYS AGO"
"$1,080,975","1bd1ba669 sqft","500 45th St   #525, New York, NY 10036LISTED 2 DAYS AGO"
