sale_price,size,Address,Cities,Postal.Code,State
"$2,450,000 ","4bd4ba2,229 sqft",18006 80th Dr, Jamaica,11432, NY
"$780,000 ","3bd3ba1,800 sqft",4 Bedell St, Staten Island,10309, NY
"$1,888,888 ","5bd3ba2,300 sqft",7201 17th Ave, Brooklyn,11204, NY
"$1,788,000 ","Studio3ba3,240 sqft",1075 40th St, Brooklyn,11219, NY
"$579,000 ",1bd1ba850 sqft,1311 Brightwater Ave, Brooklyn,11235, NY
"$219,999 ",1bd1ba745 sqft,84-31 Van Wyck Expressway UNIT 5J, Jamaica,11435, NY
"$850,000 ",4bd3ba,91-18 78th Street, Woodhaven,11421, NY
"$375,000 ","6bd2ba2,288 sqft",752 E 225, Bronx,10466, NY
"$589,000 ","3bd2ba1,800 sqft",4218 Bruner Ave, Bronx,10466, NY
"$1,799,000 ","4bd4ba2,530 sqft",21015 Union Tpke, Flushing,11364, NY
"$1,445,000 ",2bd2ba,165 W 66th St, New York,10023, NY
"$448,000 ",1bd1ba580 sqft,43-43 Kissena Boulevard UNIT 502, Flushing,11355, NY
"$1,249,999 ",6bd5ba,146-27 182nd Street, Springfield Gardens,11413, NY
"$275,000 ",2bd1ba769 sqft,2200 E Tremont Avenue UNIT 6H, Bronx,10462, NY
"$318,000 ",1bd1ba700 sqft,181 73rd St, Brooklyn,11209, NY
"$1,698,888 ","8bd6ba3,295 sqft",23-08 143rd St, Whitestone,11357, NY
"$199,000 ",1bd1ba625 sqft,2615 Avenue O, Brooklyn,11210, NY
"$1,250,000 ","8bd4ba2,850 sqft",2264 Ellis Avenue, Bronx,10462, NY
"$699,000 ","3bd2ba1,344 sqft",3705 Foster Ave, Brooklyn,11203, NY
"$1,250,000 ",2bd1ba950 sqft,413 W 48th St, New York,10036, NY
"$339,000 ",2bd1ba,64-46 223rd Pl UNIT A, Oakland Gardens,11364, NY
"$1,275,000 ","2bd2ba1,400 sqft",216 E 47th St, New York,10017, NY
"$365,000 ",1bd1ba,320 E 90th St, New York,10128, NY
"$2,499,999 ","5bd5ba3,150 sqft",348 Vernon Ave, Brooklyn,11206, NY
"$850,000 ",5bd2ba,493 Glenmore Avenue, Brooklyn,11207, NY
"$1,599,000 ",6bd4ba,8670 15th Ave, Brooklyn,11228, NY
"$1,399,000 ","3bd3ba2,340 sqft",18 Mohn Pl, Staten Island,10301, NY
"$820,000 ","5bd2ba2,380 sqft",1336 Bay St, Staten Island,10305, NY
"$645,000 ",Studio1ba,43-12 214th Pl, Bayside,11361, NY
"$1,995,000 ","2bd1ba1,100 sqft",35 W 9th St, New York,10011, NY
"$1,650,000 ","3bd2ba1,280 sqft",202 W 78th St, New York,10024, NY
"$899,000 ","5bd3ba2,998 sqft",134 W 180th Street, Bronx,10453, NY
"$1,698,888 ",8bd6ba,23-08 143rd Street, Flushing,11357, NY
"$5,000,000 ","3bd3ba2,300 sqft",160 Henry St, Brooklyn,11201, NY
"$239,000 ",1bd1ba,125-10 Queens Blvd, Kew Gardens,11415, NY
"$650,000 ",1bd1ba,130 E 63rd St, New York,10065, NY
"$817,000 ","4bd2ba2,000 sqft",486 Thatford, Brooklyn,11212, NY
"$4,995,000 ","4bd4ba2,487 sqft",50 Bridge Park Drive UNIT 15A, Brooklyn,11201, NY
"$849,000 ","4bd2ba1,476 sqft",20 Graves St, Staten Island,10314, NY
"$699,000 ","3bd3ba1,920 sqft",154A Linwood Ave, Staten Island,10305, NY
"$369,000 ",2bd1ba900 sqft,2928 W 5th St, Brooklyn,11224, NY
"$489,000 ",Studio1ba,144 E 84th St, New York,10028, NY
"$610,000 ","3bd3ba2,024 sqft",1478 Hicks Street, Bronx,10469, NY
"$1,100,000 ","12bd4ba3,720 sqft",1124 Fox Street, Bronx,10459, NY
"$750,000 ",1bd1ba668 sqft,300 Rector Pl, New York,10280, NY
"$359,000 ","1bd2ba1,131 sqft",27010 Grand Central Parkway UNIT 18S, Floral Park,11005, NY
"$950,000 ","4bd2ba1,920 sqft",605 Van Buren St, Brooklyn,11221, NY
"$638,000 ",2bd2ba884 sqft,133-38 Avery Avenue UNIT 6F-A, Flushing,11355, NY
"$749,999 ","7bd4ba2,205 sqft",1955 Andrews Ave Avenue, Bronx,10453, NY
"$969,000 ","8bd5ba2,320 sqft",758A Quincy Ave, Bronx,10465, NY
"$700,000 ",1bd2ba701 sqft,30-25 21st Street UNIT 3C, Astoria,11102, NY
"$578,000 ",1bd1ba,41-40 Union Street UNIT 5A, Flushing,11355, NY
"$629,000 ","3bd2ba1,144 sqft",3088 Heath Avenue, Bronx,10463, NY
"$1,499,000 ","5bd2ba1,794 sqft",100-11 35th Avenue, Flushing,11368, NY
"$449,999 ",1bd1ba653 sqft,320 57th Street UNIT 3B, Brooklyn,11220, NY
"$1,895,000 ","2bd2ba1,000 sqft",347 W 57th St, New York,10019, NY
"$399,000 ",1bd1ba,136-35 Maple Ave UNIT 5F, Queens,11355, NY
"$839,000 ","2bd3ba1,715 sqft",5-09 Julius Road UNIT 1D, College Pt,11356, NY
"$259,000 ",2bd1ba,83-75 Woodhaven Boulevard UNIT 6P, Woodhaven,11421, NY
"$1,050,000 ","4bd2ba1,767 sqft",245-66 63rd Avenue, Flushing,11362, NY
"$3,750,000 ","3bd4ba1,816 sqft",8 River Ter, New York,10282, NY
"$653,000 ",1bd1ba,50 Lefferts Ave UNIT 4F, Brooklyn,11225, NY
"$174,988 ",1bd1ba,131-11 Kew Gardens Road UNIT 5M, Richmond Hill,11418, NY
"$449,000 ",2bd2ba,102-55 67th Drive UNIT 6K, Forest Hills,11375, NY
"$339,000 ",1bd1ba,68-61 Yellowstone Blvd, Forest Hills,11375, NY
"$969,000 ","8bd5ba2,320 sqft",758A A Quincy Avenue, Bronx,10465, NY
"$1,200,000 ",1bd1ba,181 Hester St, New York,10013, NY
"$1,499,000 ","4bd3ba2,415 sqft",1568 81st St, Brooklyn,11228, NY
"$3,495,000 ","2bd1ba1,762 sqft",508 Broadway, New York,10012, NY
"$290,000 ",1bd1ba,140-50 Burdencrescent, Jamaica,11435, NY
"$5,200,000 ","3bd3ba2,015 sqft",880 5th Ave, New York,10021, NY
"$1,268,000 ",6bd3ba,2172 63rd St, Brooklyn,11204, NY
"$2,995,000 ","5bd4ba2,250 sqft",200 Rector Pl, New York,10280, NY
"$2,966,120 ","3bd4ba2,460 sqft",133-27 39th Ave, Flushing,11354, NY
"$537,500 ",2bd1ba650 sqft,4113 7th Ave, Brooklyn,11232, NY
"$529,500 ","11bd3ba2,900 sqft",2157 Belmont Ave, Bronx,10457, NY
"$1,600,000 ","2bd2ba1,500 sqft",117 Kingsland Ave, Brooklyn,11222, NY
"$1,995,000 ","4bd3ba4,065 sqft (on 0.43 acres)",417 Ocean Ter, Staten Island,10301, NY
"$799,000 ",3bd2ba,77-18 262nd Street, Glen Oaks,11004, NY
"$1,300,000 ",4bd2ba,66-57/59 70th Street, Middle Village,11379, NY
"$929,000 ","4bd3ba1,764 sqft",118-05 232nd Street, Cambria Heights,11411, NY
"$1,499,000 ","3bd4ba1,680 sqft",85-09 Radnor Street, Jamaica,11432, NY
"$860,000 ","3bd2ba1,826 sqft",32-53 78 Street, Flushing,11370, NY
"$1,825,000+","2bd3ba1,441 sqft",3D Plan in Quay Tower, Brooklyn,11201, NY
"$2,350,000 ","4bd4ba3,625 sqft",55 Liberty St, New York,10005, NY
"$674,900 ","4bd3ba3,900 sqft",11902 223rd St, Jamaica,11411, NY
"$1,193,000 ","3bd3ba1,546 sqft",21-15 73rd Street, East Elmhurst,11370, NY
"$640,000 ","3bd2ba1,205 sqft",77 Ronald Ave, Staten Island,10303, NY
"$700,000 ","4bd4ba2,700 sqft",290 Ridgecrest Ave, Staten Island,10312, NY
"$799,900 ","3bd4ba1,710 sqft",117 Ambassador Ln, Staten Island,10309, NY
"$899,000 ",6bd4ba,149-11 116th Street, South Ozone Park,11420, NY
"$699,998 ","3bd3ba1,368 sqft",3-02 121st St, College Pt,11356, NY
"$4,850,000 ","2bd3ba1,665 sqft",15 Hudson Yards, New York,10001, NY
"$850,000 ",1bd1ba850 sqft,305 E 24th St, New York,10010, NY
"$5,770,000 ","4bd4ba2,439 sqft",50 Bridge Park Dr, Brooklyn,11201, NY
"$3,970,000 ","2bd3ba1,415 sqft",180 88th St, New York,10128, NY
"$3,375,000 ","3bd3ba1,880 sqft",50 Bridge Park Dr, Brooklyn,11201, NY
"$4,383,000 ","3bd4ba1,753 sqft",235 W 75th St, New York,10023, NY
"$7,300,000 ","4bd5ba3,228 sqft",235 W 75th St, New York,10023, NY
"$6,750,000 ","4bd5ba2,708 sqft",235 W 75th St, New York,10023, NY
"$4,650,000 ","3bd3ba2,145 sqft",235 W 75th St, New York,10023, NY
"$1,750,000 ",1bd2ba950 sqft,235 W 75th St, New York,10023, NY
"$7,315,000 ","4bd5ba3,253 sqft",235 W 75th St, New York,10023, NY
"$2,695,000 ","5bd5ba3,460 sqft",213 W 131st St, New York,10027, NY
"$575,000 ","3bd3ba1,116 sqft",457 Christopher Ave, Brooklyn,11212, NY
"$1,228,000 ","6bd3ba2,970 sqft",3214 105th St, Flushing,11369, NY
"$775,000 ","3bd3ba1,056 sqft",14582 183rd St, Jamaica,11413, NY
"$139,900 ",1bd1ba432 sqft,8102 Avenue L, Brooklyn,11236, NY
"$869,000 ","2bd1ba1,200 sqft",1311 Brightwater Ave, Brooklyn,11235, NY
"$610,000 ",1bd1ba880 sqft,1 Bay Club Dr, Flushing,11360, NY
"$2,420,000 ",1bd2ba909 sqft,500 18th St, New York,10011, NY
"$2,455,000 ",1bd2ba959 sqft,500 18th St, New York,10011, NY
"$9,250,000 ","10bd5ba6,560 sqft",308 Bleecker St, New York,10014, NY
"$2,850,000 ","4bd2ba2,500 sqft",75 Livingston St, Brooklyn,11201, NY
"$880,000 ","1bd2ba1,154 sqft",371 Lincoln Rd, Brooklyn,11225, NY
"$12,000,000 ","6bd7ba5,700 sqft",227 Clinton St, Brooklyn,11201, NY
"$1,100,001 ","3bd2ba1,056 sqft",16616 23rd Ave, Flushing,11357, NY
"$510,000 ",Studio1ba,363 E 76th St, New York,10021, NY
"$2,075,000 ","2bd2ba1,576 sqft",15 Broad St, New York,10005, NY
"$838,000 ","2bd2ba1,524 sqft",2155 E 28th St, Brooklyn,11229, NY
"$1,249,000 ","7bd4ba3,120 sqft",154 Weed Ave, Staten Island,10306, NY
"$399,000 ",1bd1ba,81-11 45th Ave, Elmhurst,11373, NY
"$1,050,000 ","1bd1ba1,100 sqft",173-175 Riverside Dr W, New York,10024, NY
"$325,000 ",Studio1ba,5900 Arlington Ave, Bronx,10471, NY
"$889,000 ",3bd2ba946 sqft,1711 Avenue W, Brooklyn,11229, NY
"$3,500,000 ",4bd3ba529 sqft,360 E 88th St, New York,10128, NY
"$2,500,000 ","2bd2ba1,150 sqft",11 E 29th St, New York,10016, NY
"$3,850,000 ","2bd3ba1,610 sqft",11 E 29th St, New York,10016, NY
"$1,145,515 ",1bd1ba635 sqft,3 Court Sq, Long Island City,11101, NY
"$2,047,861 ",2bd2ba969 sqft,3 Court Sq, Long Island City,11101, NY
"$1,961,696 ",2bd2ba985 sqft,3 Court Sq, Long Island City,11101, NY
"$1,300,000 ",12bd6ba,248 57th St, Brooklyn,11220, NY
"$600,000 ",1bd1ba,195 Willoughby Ave, Brooklyn,11205, NY
"$799,000 ",1bd1ba506 sqft,150 W 51st St, New York,10019, NY
"$1,120,000 ","4bd3ba1,938 sqft",68-45 Selfridge St, Forest Hills,11375, NY
"$675,000 ","2bd2ba1,812 sqft",176 Dongan St, Staten Island,10310, NY
"$1,099,000 ","Studio2ba1,600 sqft",2156 W 5th St, Brooklyn,11223, NY
"$1,650,000 ","8bd4ba3,840 sqft",25-50 98th Street, East Elmhurst,11369, NY
"$539,000 ","3bd2ba1,332 sqft",68 Redwood Loop, Staten Island,10309, NY
"$1,999,999 ","6bd6ba4,564 sqft",3550 Laconia Avenue, Bronx,10469, NY
"$550,000 ",3bd2ba,273 Jewett Ave, Staten Island,10302, NY
"$749,000 ",3bd3ba,2071 E 72nd Street, Brooklyn,11234, NY
"$2,199,000 ","12bd6ba5,670 sqft",2361 81st St, Brooklyn,11214, NY
"$2,859,448 ","3bd3ba1,326 sqft",3 Court Sq, Long Island City,11101, NY
"$1,699,334 ",2bd2ba964 sqft,3 Court Sq, Long Island City,11101, NY
"$639,000 ",1bd1ba644 sqft,373 Palmetto St, Brooklyn,11237, NY
"$1,914,713 ",2bd2ba969 sqft,3 Court Sq, Long Island City,11101, NY
"$1,145,950 ",1bd1ba705 sqft,3 Court Sq, Long Island City,11101, NY
"$450,000 ","2bd1ba1,064 sqft",30 Bay 29 St, Brooklyn,11214, NY
"$739,000 ",1bd1ba801 sqft,209 Clinton Ave, Brooklyn,11205, NY
"$1,109,056 ",1bd1ba635 sqft,3 Court Sq, Long Island City,11101, NY
"$420,150 ",1bd1ba850 sqft,35 Seacoast Ter, Brooklyn,11235, NY
"$329,000 ",1bd1ba,64-35 Yellowstone Blvd, Forest Hills,11375, NY
"$5,750,000 ","2bd3ba2,550 sqft",1060 5th Ave, New York,10128, NY
"$760,000 ","7bd13ba1,890 sqft",607 Baker Ave, Bronx,10460, NY
"$1,288,000 ","3bd3ba2,264 sqft",25116 Gaskell Rd, Flushing,11362, NY
"$5,000,000 ","3bd4ba2,700 sqft",200 E 57th St, New York,10022, NY
"$2,199,000 ","12bd6ba5,670 sqft",2361 81st St, Brooklyn,11214, NY
"$388,888 ","3bd2ba1,250 sqft",2475 W 16th St, Brooklyn,11214, NY
"$4,650,000 ","3bd2ba2,306 sqft",18 Orchard St, New York,10002, NY
"$1,450,000 ","2bd2ba1,180 sqft",410 Central Park W, New York,10025, NY
"$550,000 ",2bd1ba,6801 Shore Rd, Brooklyn,11220, NY
"$1,180,000 ","4bd3ba1,800 sqft",2439 E 28th St, Brooklyn,11235, NY
"$4,800,000 ","4bd3ba1,875 sqft",64 N Moore St, New York,10013, NY
"$4,000,000 ","2bd2ba2,050 sqft",382 Lafayette St, New York,10003, NY
"$1,150,000 ",2bd1ba900 sqft,307 6th Ave, Brooklyn,11215, NY
"$3,595,000 ","3bd3ba1,862 sqft",475 Greenwich St, New York,10013, NY
"$1,300,000 ",2bd2ba782 sqft,114 Luquer St, Brooklyn,11231, NY
"$345,000 ","2bd1ba1,000 sqft",6120 Grand Central Pkwy, Forest Hills,11375, NY
"$1,299,000 ","12bd6ba4,350 sqft",1422 Dekalb Ave, Brooklyn,11237, NY
"$980,000 ",,25 Coverly Ave, Staten Island,10301, NY
"$809,900 ","4bd2ba2,192 sqft",14 Conyingham Ave, Staten Island,10301, NY
"$764,900 ","4bd3ba1,400 sqft",32 North Ave, Staten Island,10302, NY
"$709,999 ","3bd3ba1,552 sqft",105 Presentation Cir, Staten Island,10312, NY
"$339,999 ",2bd1ba864 sqft,408A Lisk Ave, Staten Island,10303, NY
"$3,500,000 ","Studio12ba4,060 sqft",83 Father Capodanno Blvd, Staten Island,10305, NY
"$599,999 ",2bd2ba760 sqft,1733 Stillwell Ave, Brooklyn,11223, NY
"$635,000 ","3bd2ba1,190 sqft",21-25 34th Ave, Astoria,11106, NY
"$318,000 ",2bd1ba,67-87 Booth St, Forest Hills,11375, NY
"$965,000 ",1bd1ba950 sqft,315 E 72nd St, New York,10021, NY
"$799,000 ","2bd1ba515,425 sqft (on 4.29 acres)",185 Park Row, New York,10038, NY
"$3,375,000 ",3bd2ba,969 Park Ave, New York,10028, NY
"$2,695,000 ",2bd3ba,565 Park Ave, New York,10065, NY
"$3,488,000 ","24bd6,784 sqft",4612 5th Ave, Brooklyn,11220, NY
"$450,000 ","2bd1ba1,064 sqft",30 Bay 29th St, Brooklyn,11214, NY
"$535,000 ",2bd1ba,175 Rivington St, New York,10002, NY
"$445,000 ",1bd1ba,202-15 42nd Ave, Bayside,11361, NY
"$3,400,000 ",2bd2ba,2 Horatio St, New York,10014, NY
"$3,195,000 ","2bd3ba1,120 sqft",215 W 28th St, New York,10001, NY
"$2,795,000 ","2bd2ba1,162 sqft",215 W 28th St, New York,10001, NY
"$525,000 ","3bd2ba1,933 sqft",713 Taylor Avenue, Bronx,10473, NY
"$210,000 ",1bd1ba643 sqft,1504 Metropolitan Avenue UNIT 7C, Bronx,10462, NY
"$295,000 ",1bd1ba800 sqft,102-30 Queens Blvd, Forest Hills,11375, NY
"$2,600,000 ","2bd2ba1,800 sqft",117 E 57th St, New York,10022, NY
"$3,295,000 ",3bd4ba,630 Park Ave, New York,10065, NY
"$949,000 ",1bd1ba,235 E 22nd St, New York,10010, NY
"$1,100,000 ",1bd1ba,505 E 79th St, New York,10075, NY
"$1,195,000 ",2bd2ba942 sqft,303 E 43rd St, New York,10017, NY
"$789,999 ","3bd2ba1,272 sqft",13410 97th St, Jamaica,11417, NY
"$595,000 ",1bd1ba600 sqft,330 3rd Ave, New York,10010, NY
"$699,000 ",2bd1ba,804 W 180th St, New York,10033, NY
"$650,000 ",Studio1ba386 sqft,347 W 57th St, New York,10019, NY
"$849,000 ","4bd2ba1,380 sqft",7638 85th Drive, Jamaica,11421, NY
"$699,000 ",3bd1ba660 sqft,111 Abbey Ct, Brooklyn,11229, NY
"$649,000 ","3bd2ba1,207 sqft",336 Milton Avenue, Staten Island,10306, NY
"$2,250,000 ","Studio2ba3,630 sqft",3620 13th Ave, Brooklyn,11218, NY
"$429,000 ",4bd2ba,218-16 137th Avenue, Jamaica,11413, NY
"$1,289,000 ","5bd4ba2,397 sqft",2741 Mill Ave, Brooklyn,11234, NY
"$1,410,000 ","4bd3ba3,312 sqft",1563 Bay Ridge Pkwy, Brooklyn,11228, NY
"$735,000 ",1bd1ba,2025 Broadway, New York,10023, NY
"$3,450,000 ","3bd3ba1,737 sqft",212 W 93rd St, New York,10025, NY
"$5,450,000 ","4bd4ba2,586 sqft",212 W 93rd St, New York,10025, NY
"$2,995,000 ","3bd3ba1,542 sqft",212 W 93rd St, New York,10025, NY
"$1,700,000 ",1bd1ba826 sqft,39 E 29th St, New York,10016, NY
"$1,795,000 ","1bd2ba1,605 sqft",195 Bowery, New York,10002, NY
"$5,250,000 ","4bd4ba3,200 sqft",709 Sackett St, Brooklyn,11217, NY
"$265,000 ",1bd1ba,84-55 Daniels St, Jamaica,11435, NY
"$849,888 ",1bd1ba,5 Court Square W UNIT 6G, Long Island City,11101, NY
"$1,399,000 ","7bd5ba3,720 sqft",1531 Hollywood Avenue, Bronx,10461, NY
"$2,895,000 ",3bd3ba,90 Riverside Dr, New York,10024, NY
"$2,900,000 ","2bd2ba1,873 sqft",190 Riverside Dr, New york,10024, NY
"$10,495,000 ",4bd4ba,1050 5th Ave, New York,10028, NY
"$1,367,684 ",2bd2ba932 sqft,3 Court Sq, Long Island City,11101, NY
"$549,000 ",Studio1ba500 sqft,212 Broadway, New York,10002, NY
"$649,999 ",1bd1ba,41-21 42nd St, Sunnyside,11104, NY
"$950,000 ",Studio1ba417 sqft,500 45th St, New York,10036, NY
"$1,799,000 ","4bd4ba2,951 sqft",4475 Douglas Ave, Bronx,10471, NY
"$2,100,000 ",2bd2ba957 sqft,500 45th St, New York,10036, NY
"$1,295,000 ",1bd1ba581 sqft,500 45th St, New York,10036, NY
"$1,432,500 ",1bd1ba716 sqft,500 45th St, New York,10036, NY
"$329,000 ",1bd1ba,69-10 Yellowstone Blvd, Forest Hills,11375, NY
"$1,551,541 ",2bd2ba992 sqft,3 Court Sq, Long Island City,11101, NY
"$1,250,000 ","2bd2ba1,165 sqft",360 Tompkins Ave, Brooklyn,11216, NY
"$885,000 ",1bd1ba724 sqft,88 Lefferts Pl, Brooklyn,11238, NY
"$695,000 ",1bd1ba,353 E 72nd St, New York,10021, NY
"$999,000 ",Studio1ba,46 Commerce St, New York,10014, NY
"$729,000 ",1bd1ba,102 E 22nd St, New York,10010, NY
"$2,895,000 ","5bd6ba4,000 sqft",578 Lafayette Ave, Brooklyn,11205, NY
"$1,325,000 ","4bd3ba2,846 sqft",47 Bay Ridge Pkwy, Brooklyn,11209, NY
"$9,150,000 ","3bd4ba3,385 sqft",100 E 53rd St, New York,10022, NY
"$760,000 ",Studio1ba600 sqft,20 West St, New York,10004, NY
"$710,000 ",1bd1ba900 sqft,425 E 79th St, New York,10075, NY
"$1,228,000 ",6bd3ba,32-14 105th Street, East Elmhurst,11369, NY
"$1,349,888 ",2bd2ba,5 Court Square W UNIT 7E, Long Island City,11101, NY
"$1,449,999 ","4bd4ba2,940 sqft",57 Center St, Staten Island,10306, NY
"$1,249,999 ","4bd4ba2,430 sqft",65 Center St, Staten Island,10306, NY
"$1,499,999 ","4bd4ba3,220 sqft",51 Center St, Staten Island,10306, NY
"$1,499,999 ","4bd4ba3,220 sqft",45 Center St, Staten Island,10306, NY
"$599,000 ","3bd2ba2,196 sqft",126 Nicholas Ave, Staten Island,10302, NY
"$1,499,999 ","4bd4ba3,220 sqft",41 Center Pl, Staten Island,10306, NY
"$649,999 ","3bd3ba1,332 sqft",39 Middle Loop Rd, Staten Island,10308, NY
"$798,000 ","3bd2ba1,190 sqft",87 Centre Ave, Staten Island,10304, NY
"$949,000 ","3bd1ba1,696 sqft",1217 Fairfax Avenue, Bronx,10465, NY
"$295,999 ",1bd1ba,98-41 64th Street UNIT 1A, Rego Park,11374, NY
"$799,000 ",5bd4ba,173-11 111th Avenue, Jamaica,11433, NY
"$999,000 ",,70 Jenna Ln, Staten Island,10304, NY
"$1,200,000 ",3bd2ba,25-27 21st, Astoria,11102, NY
"$1,249,000 ","4bd4ba2,808 sqft",2605 E 65th St, Brooklyn,11234, NY
"$859,000 ",3bd2ba,3086 Avenue W, Brooklyn,11229, NY
"$456,500 ","2bd2ba1,200 sqft",212-30 23 Avenue UNIT 6F, Bayside,11360, NY
"$748,880 ","3bd3ba1,500 sqft",132 Camden Ave, Staten island,10309, NY
"$1,200,000 ","6bd5ba2,189 sqft",99-20 213th Street, Queens Village,11429, NY
"$1,140,384 ",1bd1ba625 sqft,3 Court Sq, Long Island City,11101, NY
"$835,000 ",1bd1ba700 sqft,71 Nassau St, New York,10038, NY
"$980,000 ",2bd2ba,303 E 37th St, New York,10016, NY
"$1,150,000 ","5bd4ba2,429 sqft",15051 86th Ave, Jamaica,11432, NY
"$1,800,000 ",1bd1ba779 sqft,450 W 17th St, New York,10011, NY
"$477,900 ","3bd2ba1,128 sqft",489 Christopher Avenue, Brooklyn,11212, NY
"$999,000 ",5bd3ba,730 E 95th Street, Brooklyn,11234, NY
"$829,000 ","5bd2ba1,568 sqft",111-11 174th Street, Jamaica,11433, NY
"$2,380,000 ",8bd6ba,63-15 110th Street, Forest Hills,11375, NY
"$868,000 ","3bd3ba1,683 sqft",150-33 77th Avenue, Flushing,11367, NY
"$849,999 ","3bd2ba1,300 sqft",214-47 Whitehall Terrace, Jamaica,11427, NY
"$1,080,975 ",1bd1ba669 sqft,500 45th St, New York,10036, NY
"$320,000 ",1bd1ba,96-11 65th Rd, Rego Park,11374, NY
"$625,000 ",1bd1ba880 sqft,385 Argyle Rd, Brooklyn,11218, NY
"$799,999 ",1bd1ba719 sqft,315 Gates Ave, Brooklyn,11216, NY
"$265,000 ",Studio1ba,52-40 39th Dr, Woodside,11377, NY
"$998,000 ","6bd3ba1,776 sqft",5908 69th Pl, Flushing,11378, NY
"$1,395,000 ",2bd2ba,1199 Park Ave, New York,10128, NY
"$2,495,000 ",3bd2ba,310 W 72nd St, New York,10023, NY
"$1,432,500 ",1bd1ba777 sqft,500 45th St, New York,10036, NY
"$3,250,000 ","4bd3ba2,800 sqft",465 Saint Johns Pl, Brooklyn,11238, NY
"$799,000 ","4bd2ba2,400 sqft",24904 82nd Ave, Jamaica,11426, NY
"$649,000 ","2bd2ba1,033 sqft",355 Kings Hwy, Brooklyn,11223, NY
"$925,000 ",1bd1ba900 sqft,347 E 53rd St, New York,10022, NY
"$739,000 ","6bd3ba3,000 sqft",2419 Deerfield Rd, Far Rockaway,11691, NY
"$3,750,000 ","4bd2ba1,966 sqft",56 E 13th St, New York,10003, NY
"$1,075,000 ",1bd2ba826 sqft,75 Wall St, New York,10005, NY
"$595,000 ",1bd1ba863 sqft,4-74 48th Ave, Long Island City,11109, NY
"$825,000 ","3bd2ba1,800 sqft (on 1.05 acres)",83-00 Talbot Street UNIT A3, Kew Gardens,11415, NY
"$1,150,000 ",3bd2ba,2313 Foster Avenue, Brooklyn,11226, NY
"$649,999 ","3bd3ba1,500 sqft",12322 146th St, Jamaica,11436, NY
"$629,000 ","3bd3ba1,960 sqft",3227 Wilson Avenue, Bronx,10469, NY
"$1,700,000 ","7bd4ba2,120 sqft",35-19 156 Street, Flushing,11354, NY
"$1,599,000 ","3bd4ba2,840 sqft",6853 Fleet St, Forest Hills,11375, NY
"$1,825,000 ","11bd6ba3,339 sqft",1013 E 12th Street, Brooklyn,11230, NY
"$699,000 ","4bd2ba2,342 sqft",3087 Heath Avenue, Bronx,10463, NY
"$300,000 ",2bd1ba,73-31 220 Street UNIT Lower, Oakland Gardens,11364, NY
"$979,000 ","5bd3ba2,916 sqft",68 Bangor St, Staten Island,10314, NY
"$665,000 ","3bd2ba1,078 sqft",405 Cromwell Ave, Staten Island,10305, NY
"$675,000 ","Studio1,800 sqft",4464 Wilder Avenue, Bronx,10466, NY
"$999,000 ","6bd4ba2,340 sqft",135-07 140th Street, Jamaica,11436, NY
"$660,000 ","6bd3ba2,625 sqft",73 York Ave, Staten Island,10301, NY
"$499,000 ",2bd1ba917 sqft,77-11 249th Street, Bellerose,11426, NY
"$795,000 ",3bd3ba,99-12 202nd Street, Hollis,11423, NY
"$3,300,000 ","3bd3ba1,987 sqft",72 Poplar St, Brooklyn,11201, NY
"$3,225,000 ","3bd3ba1,786 sqft",50 Bridge Park Dr, Brooklyn,11201, NY
"$2,400,000 ","2bd3ba1,441 sqft",50 Bridge Park Dr, Brooklyn,11201, NY
"$220,000 ",1bd1ba,828 Gerard Ave, Bronx,10451, NY
"$1,695,000 ",3bd2ba,75 E End Ave, New York,10028, NY
"$1,499,000 ","6bd3ba2,180 sqft",472 62nd St, Brooklyn,11220, NY
"$1,150,000 ",2bd2ba,205 E 63rd St, New York,10065, NY
"$1,225,000 ",2bd2ba946 sqft,181 18th St, Brooklyn,11215, NY
"$575,000 ",1bd1ba700 sqft,159 Madison Ave, New York,10016, NY
"$625,000 ","4bd2ba2,106 sqft",19907 120th Ave, Jamaica,11412, NY
"$1,225,000 ",4bd3ba,26-31 98th Street, East Elmhurst,11369, NY
"$1,200,000 ","3bd2ba1,360 sqft",157 McDonald Ave, Brooklyn,11218, NY
"$835,000 ",1bd1ba748 sqft,333 E 30th St, New York,10016, NY
"$1,675,000 ","2bd2ba1,312 sqft",215 W 90th St, New York,10024, NY
"$1,438,800 ","4bd4ba2,912 sqft",354 Ardsley St, Staten Island,10306, NY
"$899,000 ",6bd6ba,191-32 120th Avenue, Saint Albans,11412, NY
"$699,998 ","3bd3ba1,368 sqft",3-02 121 Street UNIT Duplex, College Pt,11356, NY
"$349,000 ",1bd1ba750 sqft,1801 Ocean Ave, Brooklyn,11230, NY
"$1,350,000 ","5bd3ba1,216 sqft",30-23 83rd Street, East Elmhurst,11370, NY
"$2,195,000 ",2bd2ba,23 E 74th St, New York,10021, NY
"$750,000 ",2bd1ba881 sqft,1893 Cornelia St, Flushing,11385, NY
"$990,000 ","5bd2ba1,744 sqft",5718 Waldron St, Flushing,11368, NY
"$649,000 ",3bd3ba,117-11 221st Street, Cambria Heights,11411, NY
"$5,750,000 ","7bd5ba8,040 sqft",190 New York Ave, Brooklyn,11216, NY
